source	dest	edges	cum_dist	avg_dist_per_edge
PCNA	UFM1	5	0.416	0.0832
PCNA	UCK2	4	0.241	0.06025
PCNA	TRHDE	4	0.526	0.1315
PCNA	WLS	4	0.293	0.07325
PCNA	UBA1	2	0.258	0.129
PCNA	STX5	7	0.382	0.0545714285714286
PCNA	GSTP1	2	0.511	0.2555
PCNA	TLR3	4	0.187	0.04675
PCNA	WNT3	4	0.259	0.06475
KSYK	OR3A1	5	0.283	0.0566
KSYK	OVGP1	4	0.46	0.115
KSYK	ZMYM6	7	0.264	0.0377142857142857
KSYK	CHST7	5	0.217	0.0434
KSYK	HAUS2	6	0.651	0.1085
KSYK	DDR2	5	0.332	0.0664
KSYK	BCL7C	5	0.424	0.0848
KSYK	ARRB2	4	0.083	0.02075
KSYK	ASH2L	5	0.547	0.1094
KSYK	ILKAP	4	0.501	0.12525
KSYK	SDC4	4	0.088	0.022
KSYK	UFM1	5	0.421	0.0842
KSYK	UCK2	6	0.333	0.0555
KSYK	TRHDE	3	0.83	0.276666666666667
KSYK	WLS	6	0.326	0.0543333333333333
KSYK	UBA1	4	0.175	0.04375
KSYK	STX5	4	0.339	0.08475
KSYK	GSTP1	3	0.141	0.047
KSYK	TLR3	3	0.087	0.029
KSYK	WNT3	6	0.292	0.0486666666666667
CAH9	OR3A1	4	0.381	0.09525
CAH9	OVGP1	5	0.577	0.1154
CAH9	ZMYM6	5	0.366	0.0732
CAH9	CHST7	4	0.273	0.06825
CAH9	HAUS2	4	0.367	0.09175
CAH9	DDR2	4	0.388	0.097
CAH9	BCL7C	4	0.48	0.12
CAH9	ARRB2	4	0.306	0.0765
CAH9	ASH2L	4	0.775	0.19375
CAH9	ILKAP	5	0.728	0.1456
CAH9	SDC4	4	0.21	0.0525
CAH9	UFM1	4	0.497	0.12425
CAH9	UCK2	6	0.423	0.0705
CAH9	TRHDE	4	0.589	0.14725
CAH9	WLS	4	0.529	0.13225
CAH9	UBA1	4	0.354	0.0885
CAH9	STX5	6	0.447	0.0745
CAH9	GSTP1	4	0.368	0.092
CAH9	TLR3	5	0.317	0.0634
CAH9	WNT3	6	0.515	0.0858333333333333
RL11	OR3A1	3	0.202	0.0673333333333333
RL11	OVGP1	5	0.519	0.1038
RL11	ZMYM6	5	0.277	0.0554
RL11	CHST7	4	0.19	0.0475
RL11	HAUS2	5	0.427	0.0854
RL11	DDR2	4	0.305	0.07625
RL11	BCL7C	4	0.397	0.09925
RL11	ARRB2	2	0.002	0.001
RL11	ASH2L	4	0.887	0.22175
RL11	ILKAP	4	0.574	0.1435
RL11	SDC4	4	0.127	0.03175
RL11	UFM1	6	0.416	0.0693333333333333
RL11	UCK2	4	0.283	0.07075
RL11	TRHDE	4	0.701	0.17525
RL11	WLS	4	0.245	0.06125
RL11	UBA1	2	0.226	0.113
RL11	STX5	4	0.373	0.09325
RL11	GSTP1	1	0.379	0.379
RL11	TLR3	4	0.139	0.03475
RL11	WNT3	4	0.211	0.05275
CACB3	OR3A1	5	0.782	0.1564
CACB3	OVGP1	4	0.867	0.21675
CACB3	ZMYM6	4	0.405	0.10125
CACB3	CHST7	5	0.637	0.1274
CACB3	HAUS2	5	0.876	0.1752
CACB3	DDR2	5	0.752	0.1504
CACB3	BCL7C	5	0.844	0.1688
CACB3	ARRB2	4	0.582	0.1455
CACB3	ASH2L	5	0.967	0.1934
CACB3	ILKAP	5	0.191	0.0382
CACB3	SDC4	4	0.504	0.126
CACB3	UFM1	6	0.838	0.139666666666667
CACB3	UCK2	8	0.827	0.103375
CACB3	TRHDE	5	0.544	0.1088
CACB3	WLS	6	0.825	0.1375
CACB3	UBA1	5	0.718	0.1436
CACB3	STX5	4	0.567	0.14175
CACB3	GSTP1	6	0.918	0.153
CACB3	TLR3	4	0.634	0.1585
CACB3	WNT3	6	0.791	0.131833333333333
HMDH	OR3A1	6	0.504	0.084
HMDH	OVGP1	7	0.7	0.1
HMDH	ZMYM6	6	0.46	0.0766666666666667
HMDH	CHST7	4	0.389	0.09725
HMDH	HAUS2	5	0.428	0.0856
HMDH	DDR2	4	0.504	0.126
HMDH	BCL7C	4	0.596	0.149
HMDH	ARRB2	6	0.429	0.0715
HMDH	ASH2L	4	0.888	0.222
HMDH	ILKAP	7	0.851	0.121571428571429
HMDH	SDC4	4	0.326	0.0815
HMDH	UFM1	4	0.507	0.12675
HMDH	UCK2	6	0.496	0.0826666666666667
HMDH	TRHDE	4	0.702	0.1755
HMDH	WLS	4	0.642	0.1605
HMDH	UBA1	4	0.41	0.1025
HMDH	STX5	4	0.442	0.1105
HMDH	GSTP1	6	0.491	0.0818333333333333
HMDH	TLR3	7	0.44	0.0628571428571429
HMDH	WNT3	8	0.638	0.07975
GBRA4	OR3A1	6	0.832	0.138666666666667
GBRA4	OVGP1	4	0.871	0.21775
GBRA4	ZMYM6	6	0.517	0.0861666666666667
GBRA4	CHST7	5	0.757	0.1514
GBRA4	HAUS2	7	0.94	0.134285714285714
GBRA4	DDR2	4	0.737	0.18425
GBRA4	BCL7C	5	0.964	0.1928
GBRA4	ARRB2	5	0.65	0.13
GBRA4	ASH2L	4	0.999	0.24975
GBRA4	ILKAP	5	0.228	0.0456
GBRA4	SDC4	4	0.581	0.14525
GBRA4	UFM1	5	0.803	0.1606
GBRA4	UCK2	5	0.683	0.1366
GBRA4	TRHDE	5	0.581	0.1162
GBRA4	WLS	7	0.893	0.127571428571429
GBRA4	UBA1	5	0.706	0.1412
GBRA4	STX5	5	0.741	0.1482
GBRA4	GSTP1	4	0.708	0.177
GBRA4	TLR3	5	0.654	0.1308
GBRA4	WNT3	7	0.859	0.122714285714286
KIT	OR3A1	5	0.279	0.0558
KIT	OVGP1	4	0.456	0.114
KIT	ZMYM6	7	0.26	0.0371428571428571
KIT	CHST7	5	0.213	0.0426
KIT	HAUS2	8	0.898	0.11225
KIT	DDR2	5	0.328	0.0656
KIT	BCL7C	5	0.42	0.084
KIT	ARRB2	4	0.079	0.01975
KIT	ASH2L	5	0.543	0.1086
KIT	ILKAP	4	0.497	0.12425
KIT	SDC4	4	0.084	0.021
KIT	UFM1	5	0.417	0.0834
KIT	UCK2	6	0.329	0.0548333333333333
KIT	TRHDE	5	0.385	0.077
KIT	WLS	6	0.322	0.0536666666666667
KIT	UBA1	4	0.171	0.04275
KIT	STX5	4	0.335	0.08375
KIT	GSTP1	3	0.137	0.0456666666666667
KIT	TLR3	2	0.082	0.041
KIT	WNT3	6	0.288	0.048
AOFA	OR3A1	6	0.599	0.0998333333333333
AOFA	OVGP1	5	0.776	0.1552
AOFA	ZMYM6	6	0.506	0.0843333333333333
AOFA	CHST7	6	0.533	0.0888333333333333
AOFA	HAUS2	7	0.976	0.139428571428571
AOFA	DDR2	6	0.648	0.108
AOFA	BCL7C	6	0.74	0.123333333333333
AOFA	ARRB2	5	0.399	0.0798
AOFA	ASH2L	7	0.843	0.120428571428571
AOFA	ILKAP	5	0.817	0.1634
AOFA	SDC4	6	0.413	0.0688333333333333
AOFA	UFM1	4	0.553	0.13825
AOFA	UCK2	6	0.542	0.0903333333333333
AOFA	TRHDE	7	0.953	0.136142857142857
AOFA	WLS	7	0.642	0.0917142857142857
AOFA	UBA1	4	0.456	0.114
AOFA	STX5	4	0.474	0.1185
AOFA	GSTP1	2	0.187	0.0935
AOFA	TLR3	5	0.406	0.0812
AOFA	WNT3	7	0.608	0.0868571428571429
NEP	OR3A1	3	0.353	0.117666666666667
NEP	OVGP1	4	0.655	0.16375
NEP	ZMYM6	5	0.367	0.0734
NEP	CHST7	5	0.416	0.0832
NEP	HAUS2	5	0.541	0.1082
NEP	DDR2	3	0.388	0.129333333333333
NEP	BCL7C	5	0.623	0.1246
NEP	ARRB2	4	0.282	0.0705
NEP	ASH2L	5	0.949	0.1898
NEP	ILKAP	4	0.7	0.175
NEP	SDC4	5	0.296	0.0592
NEP	UFM1	5	0.587	0.1174
NEP	UCK2	4	0.416	0.104
NEP	TRHDE	5	0.763	0.1526
NEP	WLS	6	0.525	0.0875
NEP	UBA1	4	0.374	0.0935
NEP	STX5	5	0.479	0.0958
NEP	GSTP1	3	0.34	0.113333333333333
NEP	TLR3	4	0.289	0.07225
NEP	WNT3	6	0.491	0.0818333333333333
GLYC	OR3A1	6	0.502	0.0836666666666667
GLYC	OVGP1	5	0.664	0.1328
GLYC	ZMYM6	5	0.44	0.088
GLYC	CHST7	4	0.347	0.08675
GLYC	HAUS2	5	0.426	0.0852
GLYC	DDR2	4	0.462	0.1155
GLYC	BCL7C	4	0.554	0.1385
GLYC	ARRB2	4	0.309	0.07725
GLYC	ASH2L	4	0.886	0.2215
GLYC	ILKAP	7	0.849	0.121285714285714
GLYC	SDC4	4	0.271	0.06775
GLYC	UFM1	6	0.573	0.0955
GLYC	UCK2	4	0.334	0.0835
GLYC	TRHDE	4	0.7	0.175
GLYC	WLS	6	0.552	0.092
GLYC	UBA1	4	0.361	0.09025
GLYC	STX5	7	0.519	0.0741428571428571
GLYC	GSTP1	6	0.489	0.0815
GLYC	TLR3	4	0.266	0.0665
GLYC	WNT3	6	0.518	0.0863333333333333
NCOA2	OR3A1	4	0.303	0.07575
NCOA2	OVGP1	5	0.499	0.0998
NCOA2	ZMYM6	5	0.288	0.0576
NCOA2	CHST7	4	0.195	0.04875
NCOA2	HAUS2	4	0.289	0.07225
NCOA2	DDR2	4	0.31	0.0775
NCOA2	BCL7C	4	0.402	0.1005
NCOA2	ARRB2	4	0.228	0.057
NCOA2	ASH2L	4	0.697	0.17425
NCOA2	ILKAP	5	0.65	0.13
NCOA2	SDC4	4	0.132	0.033
NCOA2	UFM1	3	0.413	0.137666666666667
NCOA2	UCK2	6	0.345	0.0575
NCOA2	TRHDE	4	0.511	0.12775
NCOA2	WLS	2	0.439	0.2195
NCOA2	UBA1	4	0.276	0.069
NCOA2	STX5	6	0.369	0.0615
NCOA2	GSTP1	2	0.541	0.2705
NCOA2	TLR3	5	0.239	0.0478
NCOA2	WNT3	6	0.437	0.0728333333333333
5HT1E	OR3A1	3	0.269	0.0896666666666667
5HT1E	OVGP1	4	0.65	0.1625
5HT1E	ZMYM6	3	0.303	0.101
5HT1E	CHST7	5	0.407	0.0814
5HT1E	HAUS2	6	0.581	0.0968333333333333
5HT1E	DDR2	4	0.428	0.107
5HT1E	BCL7C	5	0.614	0.1228
5HT1E	ARRB2	3	0.174	0.058
5HT1E	ASH2L	6	0.989	0.164833333333333
5HT1E	ILKAP	4	0.691	0.17275
5HT1E	SDC4	2	0.138	0.069
5HT1E	UFM1	5	0.59	0.118
5HT1E	UCK2	3	0.294	0.098
5HT1E	TRHDE	6	0.803	0.133833333333333
5HT1E	WLS	5	0.417	0.0834
5HT1E	UBA1	4	0.365	0.09125
5HT1E	STX5	5	0.509	0.1018
5HT1E	GSTP1	3	0.331	0.110333333333333
5HT1E	TLR3	3	0.274	0.0913333333333333
5HT1E	WNT3	5	0.383	0.0766
TBA4A	OR3A1	5	0.803	0.1606
TBA4A	OVGP1	5	0.897	0.1794
TBA4A	ZMYM6	5	0.588	0.1176
TBA4A	CHST7	4	0.568	0.142
TBA4A	HAUS2	2	0.29	0.145
TBA4A	DDR2	4	0.683	0.17075
TBA4A	BCL7C	4	0.775	0.19375
TBA4A	ARRB2	4	0.603	0.15075
TBA4A	ASH2L	4	0.898	0.2245
TBA4A	ILKAP	4	0.327	0.08175
TBA4A	SDC4	2	0.456	0.228
TBA4A	UFM1	4	0.792	0.198
TBA4A	UCK2	6	0.781	0.130166666666667
TBA4A	TRHDE	5	0.645	0.129
TBA4A	WLS	6	0.846	0.141
TBA4A	UBA1	4	0.649	0.16225
TBA4A	STX5	7	0.746	0.106571428571429
TBA4A	GSTP1	2	0.865	0.4325
TBA4A	TLR3	4	0.493	0.12325
TBA4A	WNT3	6	0.711	0.1185
METH	OR3A1	5	0.889	0.1778
METH	OVGP1	5	0.976	0.1952
METH	ZMYM6	4	0.458	0.1145
METH	CHST7	4	0.647	0.16175
METH	HAUS2	6	0.963	0.1605
METH	DDR2	4	0.762	0.1905
METH	BCL7C	4	0.854	0.2135
METH	ARRB2	4	0.689	0.17225
METH	ASH2L	4	0.977	0.24425
METH	ILKAP	5	0.149	0.0298
METH	SDC4	4	0.513	0.12825
METH	UFM1	6	0.873	0.1455
METH	UCK2	8	0.862	0.10775
METH	TRHDE	5	0.502	0.1004
METH	WLS	6	0.932	0.155333333333333
METH	UBA1	4	0.728	0.182
METH	STX5	4	0.503	0.12575
METH	GSTP1	2	0.849	0.4245
METH	TLR3	4	0.691	0.17275
METH	WNT3	6	0.898	0.149666666666667
LDHA	OR3A1	4	0.339	0.08475
LDHA	OVGP1	5	0.535	0.107
LDHA	ZMYM6	5	0.324	0.0648
LDHA	CHST7	4	0.231	0.05775
LDHA	HAUS2	4	0.325	0.08125
LDHA	DDR2	4	0.346	0.0865
LDHA	BCL7C	4	0.438	0.1095
LDHA	ARRB2	4	0.264	0.066
LDHA	ASH2L	4	0.733	0.18325
LDHA	ILKAP	5	0.686	0.1372
LDHA	SDC4	4	0.168	0.042
LDHA	UFM1	4	0.455	0.11375
LDHA	UCK2	4	0.323	0.08075
LDHA	TRHDE	4	0.547	0.13675
LDHA	WLS	4	0.487	0.12175
LDHA	UBA1	4	0.312	0.078
LDHA	STX5	6	0.405	0.0675
LDHA	GSTP1	4	0.326	0.0815
LDHA	TLR3	4	0.255	0.06375
LDHA	WNT3	6	0.473	0.0788333333333333
MK08	OR3A1	4	0.355	0.08875
MK08	OVGP1	4	0.492	0.123
MK08	ZMYM6	4	0.282	0.0705
MK08	CHST7	3	0.189	0.063
MK08	HAUS2	6	0.642	0.107
MK08	DDR2	2	0.276	0.138
MK08	BCL7C	3	0.396	0.132
MK08	ARRB2	4	0.236	0.059
MK08	ASH2L	3	0.519	0.173
MK08	ILKAP	4	0.654	0.1635
MK08	SDC4	3	0.126	0.042
MK08	UFM1	5	0.415	0.083
MK08	UCK2	4	0.38	0.095
MK08	TRHDE	6	0.864	0.144
MK08	WLS	6	0.479	0.0798333333333333
MK08	UBA1	3	0.27	0.09
MK08	STX5	4	0.335	0.08375
MK08	GSTP1	1	0.024	0.024
MK08	TLR3	2	0.221	0.1105
MK08	WNT3	6	0.445	0.0741666666666667
IGHG4	OR3A1	6	0.497	0.0828333333333333
IGHG4	OVGP1	4	0.642	0.1605
IGHG4	ZMYM6	5	0.423	0.0846
IGHG4	CHST7	5	0.412	0.0824
IGHG4	HAUS2	7	0.695	0.0992857142857143
IGHG4	DDR2	4	0.402	0.1005
IGHG4	BCL7C	5	0.619	0.1238
IGHG4	ARRB2	5	0.315	0.063
IGHG4	ASH2L	5	0.742	0.1484
IGHG4	ILKAP	5	0.733	0.1466
IGHG4	SDC4	2	0.193	0.0965
IGHG4	UFM1	6	0.613	0.102166666666667
IGHG4	UCK2	6	0.522	0.087
IGHG4	TRHDE	7	0.917	0.131
IGHG4	WLS	7	0.558	0.0797142857142857
IGHG4	UBA1	5	0.407	0.0814
IGHG4	STX5	4	0.529	0.13225
IGHG4	GSTP1	4	0.373	0.09325
IGHG4	TLR3	1	0.101	0.101
IGHG4	WNT3	7	0.524	0.0748571428571429
CP2CJ	OR3A1	5	0.348	0.0696
CP2CJ	OVGP1	4	0.543	0.13575
CP2CJ	ZMYM6	7	0.347	0.0495714285714286
CP2CJ	CHST7	4	0.273	0.06825
CP2CJ	HAUS2	6	0.546	0.091
CP2CJ	DDR2	3	0.253	0.0843333333333333
CP2CJ	BCL7C	4	0.48	0.12
CP2CJ	ARRB2	4	0.166	0.0415
CP2CJ	ASH2L	6	0.954	0.159
CP2CJ	ILKAP	4	0.584	0.146
CP2CJ	SDC4	4	0.175	0.04375
CP2CJ	UFM1	5	0.478	0.0956
CP2CJ	UCK2	5	0.373	0.0746
CP2CJ	TRHDE	6	0.768	0.128
CP2CJ	WLS	6	0.409	0.0681666666666667
CP2CJ	UBA1	4	0.258	0.0645
CP2CJ	STX5	5	0.416	0.0832
CP2CJ	GSTP1	1	0.05	0.05
CP2CJ	TLR3	4	0.17	0.0425
CP2CJ	WNT3	6	0.375	0.0625
RXRA	OR3A1	4	0.332	0.083
RXRA	OVGP1	5	0.528	0.1056
RXRA	ZMYM6	5	0.317	0.0634
RXRA	CHST7	4	0.224	0.056
RXRA	HAUS2	4	0.318	0.0795
RXRA	DDR2	4	0.339	0.08475
RXRA	BCL7C	4	0.431	0.10775
RXRA	ARRB2	4	0.257	0.06425
RXRA	ASH2L	3	0.718	0.239333333333333
RXRA	ILKAP	5	0.679	0.1358
RXRA	SDC4	4	0.161	0.04025
RXRA	UFM1	4	0.414	0.1035
RXRA	UCK2	5	0.366	0.0732
RXRA	TRHDE	3	0.532	0.177333333333333
RXRA	WLS	2	0.441	0.2205
RXRA	UBA1	4	0.305	0.07625
RXRA	STX5	4	0.365	0.09125
RXRA	GSTP1	4	0.319	0.07975
RXRA	TLR3	5	0.268	0.0536
RXRA	WNT3	6	0.466	0.0776666666666667
PA2GA	OR3A1	5	0.332	0.0664
PA2GA	OVGP1	4	0.527	0.13175
PA2GA	ZMYM6	7	0.331	0.0472857142857143
PA2GA	CHST7	4	0.257	0.06425
PA2GA	HAUS2	6	0.53	0.0883333333333333
PA2GA	DDR2	3	0.237	0.079
PA2GA	BCL7C	4	0.464	0.116
PA2GA	ARRB2	4	0.15	0.0375
PA2GA	ASH2L	6	0.938	0.156333333333333
PA2GA	ILKAP	4	0.568	0.142
PA2GA	SDC4	4	0.159	0.03975
PA2GA	UFM1	5	0.462	0.0924
PA2GA	UCK2	5	0.357	0.0714
PA2GA	TRHDE	6	0.752	0.125333333333333
PA2GA	WLS	6	0.393	0.0655
PA2GA	UBA1	4	0.242	0.0605
PA2GA	STX5	5	0.4	0.08
PA2GA	GSTP1	2	0.187	0.0935
PA2GA	TLR3	4	0.154	0.0385
PA2GA	WNT3	6	0.359	0.0598333333333333
CP131	OR3A1	6	0.58	0.0966666666666667
CP131	OVGP1	8	0.756	0.0945
CP131	ZMYM6	5	0.362	0.0724
CP131	CHST7	8	0.445	0.055625
CP131	HAUS2	1	0.101	0.101
CP131	DDR2	8	0.56	0.07
CP131	BCL7C	8	0.652	0.0815
CP131	ARRB2	5	0.484	0.0968
CP131	ASH2L	5	0.912	0.1824
CP131	ILKAP	7	0.927	0.132428571428571
CP131	SDC4	4	0.262	0.0655
CP131	UFM1	6	0.598	0.0996666666666667
CP131	UCK2	7	0.56	0.08
CP131	TRHDE	5	0.726	0.1452
CP131	WLS	5	0.666	0.1332
CP131	UBA1	6	0.501	0.0835
CP131	STX5	6	0.559	0.0931666666666667
CP131	GSTP1	6	0.567	0.0945
CP131	TLR3	7	0.492	0.0702857142857143
CP131	WNT3	4	0.421	0.10525
ACACB	OR3A1	5	0.497	0.0994
ACACB	OVGP1	5	0.612	0.1224
ACACB	ZMYM6	5	0.376	0.0752
ACACB	CHST7	4	0.283	0.07075
ACACB	HAUS2	7	0.715	0.102142857142857
ACACB	DDR2	4	0.398	0.0995
ACACB	BCL7C	4	0.49	0.1225
ACACB	ARRB2	4	0.297	0.07425
ACACB	ASH2L	2	0.495	0.2475
ACACB	ILKAP	4	0.715	0.17875
ACACB	SDC4	4	0.22	0.055
ACACB	UFM1	4	0.507	0.12675
ACACB	UCK2	4	0.316	0.079
ACACB	TRHDE	4	0.895	0.22375
ACACB	WLS	6	0.54	0.09
ACACB	UBA1	4	0.364	0.091
ACACB	STX5	6	0.473	0.0788333333333333
ACACB	GSTP1	3	0.355	0.118333333333333
ACACB	TLR3	4	0.304	0.076
ACACB	WNT3	6	0.506	0.0843333333333333
PTHY	OR3A1	3	0.213	0.071
PTHY	OVGP1	2	0.476	0.238
PTHY	ZMYM6	5	0.338	0.0676
PTHY	CHST7	5	0.306	0.0612
PTHY	HAUS2	5	0.51	0.102
PTHY	DDR2	2	0.245	0.1225
PTHY	BCL7C	5	0.513	0.1026
PTHY	ARRB2	2	0.104	0.052
PTHY	ASH2L	5	0.918	0.1836
PTHY	ILKAP	4	0.622	0.1555
PTHY	SDC4	3	0.17	0.0566666666666667
PTHY	UFM1	4	0.456	0.114
PTHY	UCK2	3	0.238	0.0793333333333333
PTHY	TRHDE	5	0.732	0.1464
PTHY	WLS	4	0.347	0.08675
PTHY	UBA1	4	0.296	0.074
PTHY	STX5	4	0.386	0.0965
PTHY	GSTP1	3	0.262	0.0873333333333333
PTHY	TLR3	4	0.208	0.052
PTHY	WNT3	4	0.313	0.07825
IL10	OR3A1	3	0.349	0.116333333333333
IL10	OVGP1	4	0.569	0.14225
IL10	ZMYM6	7	0.38	0.0542857142857143
IL10	CHST7	4	0.306	0.0765
IL10	HAUS2	6	0.629	0.104833333333333
IL10	DDR2	2	0.232	0.116
IL10	BCL7C	4	0.513	0.12825
IL10	ARRB2	2	0.149	0.0745
IL10	ASH2L	4	0.636	0.159
IL10	ILKAP	4	0.617	0.15425
IL10	SDC4	2	0.131	0.0655
IL10	UFM1	4	0.51	0.1275
IL10	UCK2	3	0.389	0.129666666666667
IL10	TRHDE	6	0.851	0.141833333333333
IL10	WLS	4	0.392	0.098
IL10	UBA1	4	0.291	0.07275
IL10	STX5	3	0.44	0.146666666666667
IL10	GSTP1	3	0.257	0.0856666666666667
IL10	TLR3	4	0.203	0.05075
IL10	WNT3	4	0.358	0.0895
CAH2	OR3A1	3	0.517	0.172333333333333
CAH2	OVGP1	4	0.79	0.1975
CAH2	ZMYM6	3	0.358	0.119333333333333
CAH2	CHST7	5	0.61	0.122
CAH2	HAUS2	5	0.849	0.1698
CAH2	DDR2	5	0.725	0.145
CAH2	BCL7C	5	0.817	0.1634
CAH2	ARRB2	3	0.422	0.140666666666667
CAH2	ASH2L	4	0.811	0.20275
CAH2	ILKAP	6	0.288	0.048
CAH2	SDC4	3	0.474	0.158
CAH2	UFM1	5	0.722	0.1444
CAH2	UCK2	3	0.542	0.180666666666667
CAH2	TRHDE	4	0.921	0.23025
CAH2	WLS	5	0.665	0.133
CAH2	UBA1	5	0.625	0.125
CAH2	STX5	4	0.518	0.1295
CAH2	GSTP1	3	0.909	0.303
CAH2	TLR3	4	0.624	0.156
CAH2	WNT3	5	0.631	0.1262
OPRD	OR3A1	3	0.256	0.0853333333333333
OPRD	OVGP1	4	0.65	0.1625
OPRD	ZMYM6	3	0.303	0.101
OPRD	CHST7	5	0.407	0.0814
OPRD	HAUS2	6	0.581	0.0968333333333333
OPRD	DDR2	4	0.428	0.107
OPRD	BCL7C	5	0.614	0.1228
OPRD	ARRB2	3	0.161	0.0536666666666667
OPRD	ASH2L	6	0.989	0.164833333333333
OPRD	ILKAP	4	0.691	0.17275
OPRD	SDC4	2	0.106	0.053
OPRD	UFM1	5	0.59	0.118
OPRD	UCK2	3	0.281	0.0936666666666667
OPRD	TRHDE	6	0.803	0.133833333333333
OPRD	WLS	5	0.404	0.0808
OPRD	UBA1	4	0.365	0.09125
OPRD	STX5	5	0.509	0.1018
OPRD	GSTP1	3	0.331	0.110333333333333
OPRD	TLR3	3	0.266	0.0886666666666667
OPRD	WNT3	5	0.37	0.074
AAPK1	OR3A1	6	0.818	0.136333333333333
AAPK1	OVGP1	4	0.76	0.19
AAPK1	ZMYM6	5	0.476	0.0952
AAPK1	CHST7	7	0.995	0.142142857142857
AAPK1	HAUS2	4	0.729	0.18225
AAPK1	DDR2	5	0.422	0.0844
AAPK1	BCL7C	5	0.774	0.1548
AAPK1	ARRB2	4	0.68	0.17
AAPK1	ASH2L	4	0.432	0.108
AAPK1	ILKAP	4	0.059	0.01475
AAPK1	SDC4	4	0.47	0.1175
AAPK1	UFM1	5	0.692	0.1384
AAPK1	UCK2	7	0.681	0.0972857142857143
AAPK1	TRHDE	4	0.412	0.103
AAPK1	WLS	6	0.923	0.153833333333333
AAPK1	UBA1	5	0.595	0.119
AAPK1	STX5	4	0.442	0.1105
AAPK1	GSTP1	6	0.988	0.164666666666667
AAPK1	TLR3	3	0.559	0.186333333333333
AAPK1	WNT3	4	0.874	0.2185
PDPK1	OR3A1	4	0.482	0.1205
PDPK1	OVGP1	3	0.569	0.189666666666667
PDPK1	ZMYM6	5	0.419	0.0838
PDPK1	CHST7	5	0.418	0.0836
PDPK1	HAUS2	6	0.67	0.111666666666667
PDPK1	DDR2	4	0.517	0.12925
PDPK1	BCL7C	5	0.625	0.125
PDPK1	ARRB2	4	0.303	0.07575
PDPK1	ASH2L	5	0.748	0.1496
PDPK1	ILKAP	5	0.829	0.1658
PDPK1	SDC4	2	0.184	0.092
PDPK1	UFM1	5	0.549	0.1098
PDPK1	UCK2	4	0.426	0.1065
PDPK1	TRHDE	6	0.892	0.148666666666667
PDPK1	WLS	6	0.546	0.091
PDPK1	UBA1	5	0.452	0.0904
PDPK1	STX5	4	0.385	0.09625
PDPK1	GSTP1	4	0.469	0.11725
PDPK1	TLR3	3	0.182	0.0606666666666667
PDPK1	WNT3	6	0.512	0.0853333333333333
ADRB3	OR3A1	3	0.225	0.075
ADRB3	OVGP1	4	0.656	0.164
ADRB3	ZMYM6	5	0.373	0.0746
ADRB3	CHST7	5	0.426	0.0852
ADRB3	HAUS2	6	0.674	0.112333333333333
ADRB3	DDR2	4	0.521	0.13025
ADRB3	BCL7C	5	0.633	0.1266
ADRB3	ARRB2	3	0.13	0.0433333333333333
ADRB3	ASH2L	5	0.756	0.1512
ADRB3	ILKAP	5	0.833	0.1666
ADRB3	SDC4	3	0.182	0.0606666666666667
ADRB3	UFM1	6	0.627	0.1045
ADRB3	UCK2	3	0.25	0.0833333333333333
ADRB3	TRHDE	6	0.896	0.149333333333333
ADRB3	WLS	5	0.373	0.0746
ADRB3	UBA1	5	0.373	0.0746
ADRB3	STX5	4	0.424	0.106
ADRB3	GSTP1	4	0.473	0.11825
ADRB3	TLR3	4	0.332	0.083
ADRB3	WNT3	5	0.339	0.0678
C11B1	OR3A1	8	0.761	0.095125
C11B1	OVGP1	5	0.706	0.1412
C11B1	ZMYM6	5	0.449	0.0898
C11B1	CHST7	8	0.728	0.091
C11B1	HAUS2	10	0.949	0.0949
C11B1	DDR2	8	0.843	0.105375
C11B1	BCL7C	6	0.862	0.143666666666667
C11B1	ARRB2	7	0.594	0.0848571428571429
C11B1	ASH2L	8	0.976	0.122
C11B1	ILKAP	6	0.263	0.0438333333333333
C11B1	SDC4	5	0.391	0.0782
C11B1	UFM1	4	0.625	0.15625
C11B1	UCK2	6	0.614	0.102333333333333
C11B1	TRHDE	5	0.572	0.1144
C11B1	WLS	9	0.837	0.093
C11B1	UBA1	4	0.528	0.132
C11B1	STX5	5	0.517	0.1034
C11B1	GSTP1	4	0.382	0.0955
C11B1	TLR3	8	0.6	0.075
C11B1	WNT3	9	0.803	0.0892222222222222
GBRP	OR3A1	9	1.024	0.113777777777778
GBRP	OVGP1	8	1.087	0.135875
GBRP	ZMYM6	4	0.789	0.19725
GBRP	CHST7	6	0.924	0.154
GBRP	HAUS2	9	0.928	0.103111111111111
GBRP	DDR2	9	0.971	0.107888888888889
GBRP	BCL7C	11	1.119	0.101727272727273
GBRP	ARRB2	8	0.929	0.116125
GBRP	ASH2L	8	0.981	0.122625
GBRP	ILKAP	11	0.879	0.0799090909090909
GBRP	SDC4	6	0.895	0.149166666666667
GBRP	UFM1	9	1.241	0.137888888888889
GBRP	UCK2	12	0.979	0.0815833333333333
GBRP	TRHDE	10	1.212	0.1212
GBRP	WLS	9	0.971	0.107888888888889
GBRP	UBA1	8	0.804	0.1005
GBRP	STX5	10	1.025	0.1025
GBRP	GSTP1	7	0.987	0.141
GBRP	TLR3	8	0.933	0.116625
GBRP	WNT3	11	0.978	0.0889090909090909
ROCK2	OR3A1	4	0.428	0.107
ROCK2	OVGP1	4	0.583	0.14575
ROCK2	ZMYM6	3	0.303	0.101
