source	dest	edges	cum_dist	avg_dist_per_edge
IL8	PBX2	4	0.188	0.047
IL8	BANK1	4	0.585	0.14625
IL8	SMPX	6	0.791	0.131833333333333
IL8	ITK	2	0.171	0.0855
IL8	NSUN7	3	0.808	0.269333333333333
IL8	AP4M1	3	0.179	0.0596666666666667
IL8	CCNB2	5	0.499	0.0998
IL8	GCNT4	4	0.152	0.038
IL8	DPH2	4	0.281	0.07025
IL8	HDAC3	3	0.232	0.0773333333333333
5HT6R	RAB25	6	0.707	0.117833333333333
5HT6R	NUDT9	6	0.823	0.137166666666667
5HT6R	KCNE2	4	0.226	0.0565
5HT6R	HLTF	4	0.263	0.06575
5HT6R	ASB7	9	0.782	0.0868888888888889
5HT6R	IFIT1	9	0.204	0.0226666666666667
5HT6R	TGM1	6	0.329	0.0548333333333333
5HT6R	PBX2	4	0.26	0.065
5HT6R	BANK1	6	0.884	0.147333333333333
5HT6R	SMPX	6	0.998	0.166333333333333
5HT6R	ITK	4	0.47	0.1175
5HT6R	NSUN7	5	0.933	0.1866
5HT6R	AP4M1	6	0.522	0.087
5HT6R	CCNB2	5	0.615	0.123
5HT6R	GCNT4	6	0.494	0.0823333333333333
5HT6R	DPH2	7	0.466	0.0665714285714286
5HT6R	HDAC3	4	0.524	0.131
KPCT	RAB25	4	0.632	0.158
KPCT	NUDT9	6	0.709	0.118166666666667
KPCT	KCNE2	7	0.184	0.0262857142857143
KPCT	HLTF	4	0.137	0.03425
KPCT	ASB7	3	0.59	0.196666666666667
KPCT	IFIT1	5	0.065	0.013
KPCT	TGM1	6	0.203	0.0338333333333333
KPCT	PBX2	7	0.285	0.0407142857142857
KPCT	BANK1	4	0.595	0.14875
KPCT	SMPX	6	0.884	0.147333333333333
KPCT	ITK	2	0.181	0.0905
KPCT	NSUN7	4	0.819	0.20475
KPCT	AP4M1	6	0.449	0.0748333333333333
KPCT	CCNB2	2	0.581	0.2905
KPCT	GCNT4	6	0.421	0.0701666666666667
KPCT	DPH2	5	0.368	0.0736
KPCT	HDAC3	4	0.41	0.1025
AOC1	RAB25	5	0.703	0.1406
AOC1	NUDT9	6	0.761	0.126833333333333
AOC1	KCNE2	7	0.321	0.0458571428571429
AOC1	HLTF	4	0.274	0.0685
AOC1	ASB7	9	0.856	0.0951111111111111
AOC1	IFIT1	6	0.208	0.0346666666666667
AOC1	TGM1	6	0.34	0.0566666666666667
AOC1	PBX2	4	0.411	0.10275
AOC1	BANK1	9	0.836	0.0928888888888889
AOC1	SMPX	6	0.936	0.156
AOC1	ITK	5	0.686	0.1372
AOC1	NSUN7	9	1.115	0.123888888888889
AOC1	AP4M1	5	0.508	0.1016
AOC1	CCNB2	5	0.553	0.1106
AOC1	GCNT4	6	0.481	0.0801666666666667
AOC1	DPH2	5	0.535	0.107
AOC1	HDAC3	4	0.462	0.1155
PCNA	RAB25	10	0.594	0.0594
PCNA	NUDT9	3	0.82	0.273333333333333
PCNA	KCNE2	5	0.166	0.0332
PCNA	HLTF	2	0.098	0.049
PCNA	ASB7	5	0.565	0.113
PCNA	IFIT1	5	0.055	0.011
PCNA	TGM1	4	0.161	0.04025
PCNA	PBX2	9	0.223	0.0247777777777778
PCNA	BANK1	7	0.533	0.0761428571428572
PCNA	SMPX	3	0.76	0.253333333333333
PCNA	ITK	7	0.669	0.0955714285714286
PCNA	NSUN7	7	0.812	0.116
PCNA	AP4M1	8	0.214	0.02675
PCNA	CCNB2	2	0.009	0.0045
PCNA	GCNT4	9	0.187	0.0207777777777778
PCNA	DPH2	3	0.249	0.083
PCNA	HDAC3	2	0.026	0.013
KSYK	RAB25	4	0.359	0.08975
KSYK	NUDT9	6	0.21	0.035
KSYK	KCNE2	6	0.151	0.0251666666666667
KSYK	HLTF	4	0.125	0.03125
KSYK	ASB7	9	0.591	0.0656666666666667
KSYK	IFIT1	4	0.019	0.00475
KSYK	TGM1	6	0.186	0.031
KSYK	PBX2	5	0.183	0.0366
KSYK	BANK1	2	0.409	0.2045
KSYK	SMPX	6	0.658	0.109666666666667
KSYK	ITK	2	0.065	0.0325
KSYK	NSUN7	9	0.837	0.093
KSYK	AP4M1	4	0.174	0.0435
KSYK	CCNB2	4	0.414	0.1035
KSYK	GCNT4	4	0.146	0.0365
KSYK	DPH2	5	0.257	0.0514
KSYK	HDAC3	4	0.184	0.046
CAH9	RAB25	10	0.657	0.0657
CAH9	NUDT9	3	0.208	0.0693333333333333
CAH9	KCNE2	6	0.172	0.0286666666666667
CAH9	HLTF	3	0.125	0.0416666666666667
CAH9	ASB7	6	0.648	0.108
CAH9	IFIT1	5	0.059	0.0118
CAH9	TGM1	5	0.191	0.0382
CAH9	PBX2	3	0.262	0.0873333333333333
CAH9	BANK1	4	0.607	0.15175
CAH9	SMPX	6	0.912	0.152
CAH9	ITK	6	0.668	0.111333333333333
CAH9	NSUN7	4	0.886	0.2215
CAH9	AP4M1	8	0.277	0.034625
CAH9	CCNB2	6	0.491	0.0818333333333333
CAH9	GCNT4	9	0.25	0.0277777777777778
CAH9	DPH2	4	0.332	0.083
CAH9	HDAC3	2	0.089	0.0445
RL11	RAB25	5	0.459	0.0918
RL11	NUDT9	5	0.205	0.041
RL11	KCNE2	8	0.16	0.02
RL11	HLTF	4	0.121	0.03025
RL11	ASB7	6	0.565	0.0941666666666667
RL11	IFIT1	6	0.028	0.00466666666666667
RL11	TGM1	4	0.173	0.04325
RL11	PBX2	7	0.192	0.0274285714285714
RL11	BANK1	5	0.636	0.1272
RL11	SMPX	5	0.75	0.15
RL11	ITK	3	0.222	0.074
RL11	NSUN7	7	0.816	0.116571428571429
RL11	AP4M1	6	0.183	0.0305
RL11	CCNB2	2	0.342	0.171
RL11	GCNT4	7	0.156	0.0222857142857143
RL11	DPH2	2	0.147	0.0735
RL11	HDAC3	2	0.201	0.1005
CACB3	RAB25	8	0.827	0.103375
CACB3	NUDT9	8	0.482	0.06025
CACB3	KCNE2	4	0.217	0.05425
CACB3	HLTF	7	0.281	0.0401428571428571
CACB3	ASB7	9	0.842	0.0935555555555556
CACB3	IFIT1	9	0.195	0.0216666666666667
CACB3	TGM1	9	0.342	0.038
CACB3	PBX2	5	0.361	0.0722
CACB3	BANK1	6	0.983	0.163833333333333
CACB3	SMPX	4	0.732	0.183
CACB3	ITK	6	0.921	0.1535
CACB3	NSUN7	7	1.08	0.154285714285714
CACB3	AP4M1	6	0.447	0.0745
CACB3	CCNB2	4	0.562	0.1405
CACB3	GCNT4	7	0.42	0.06
CACB3	DPH2	7	0.526	0.0751428571428572
CACB3	HDAC3	3	0.388	0.129333333333333
HMDH	RAB25	10	0.77	0.077
HMDH	NUDT9	5	0.318	0.0636
HMDH	KCNE2	5	0.166	0.0332
HMDH	HLTF	2	0.119	0.0595
HMDH	ASB7	6	0.678	0.113
HMDH	IFIT1	4	0.072	0.018
HMDH	TGM1	4	0.185	0.04625
HMDH	PBX2	2	0.202	0.101
HMDH	BANK1	6	0.649	0.108166666666667
HMDH	SMPX	5	0.891	0.1782
HMDH	ITK	6	0.702	0.117
HMDH	NSUN7	6	0.928	0.154666666666667
HMDH	AP4M1	8	0.39	0.04875
HMDH	CCNB2	5	0.525	0.105
HMDH	GCNT4	9	0.363	0.0403333333333333
HMDH	DPH2	4	0.362	0.0905
HMDH	HDAC3	2	0.202	0.101
GBRA4	RAB25	6	0.859	0.143166666666667
GBRA4	NUDT9	3	0.682	0.227333333333333
GBRA4	KCNE2	8	0.549	0.068625
GBRA4	HLTF	5	0.502	0.1004
GBRA4	ASB7	10	1.269	0.1269
GBRA4	IFIT1	4	0.418	0.1045
GBRA4	TGM1	7	0.568	0.0811428571428571
GBRA4	PBX2	5	0.611	0.1222
GBRA4	BANK1	6	0.964	0.160666666666667
GBRA4	SMPX	8	0.767	0.095875
GBRA4	ITK	9	0.979	0.108777777777778
GBRA4	NSUN7	9	1.015	0.112777777777778
GBRA4	AP4M1	5	0.939	0.1878
GBRA4	CCNB2	8	0.945	0.118125
GBRA4	GCNT4	5	0.625	0.125
GBRA4	DPH2	8	0.975	0.121875
GBRA4	HDAC3	7	0.992	0.141714285714286
KIT	RAB25	4	0.355	0.08875
KIT	NUDT9	6	0.206	0.0343333333333333
KIT	KCNE2	6	0.147	0.0245
KIT	HLTF	4	0.121	0.03025
KIT	ASB7	9	0.587	0.0652222222222222
KIT	IFIT1	4	0.015	0.00375
KIT	TGM1	6	0.182	0.0303333333333333
KIT	PBX2	5	0.179	0.0358
KIT	BANK1	4	0.532	0.133
KIT	SMPX	6	0.654	0.109
KIT	ITK	2	0.118	0.059
KIT	NSUN7	9	0.833	0.0925555555555556
KIT	AP4M1	4	0.17	0.0425
KIT	CCNB2	4	0.41	0.1025
KIT	GCNT4	4	0.142	0.0355
KIT	DPH2	5	0.253	0.0506
KIT	HDAC3	4	0.18	0.045
AOFA	RAB25	7	0.87	0.124285714285714
AOFA	NUDT9	7	0.894	0.127714285714286
AOFA	KCNE2	5	0.305	0.061
AOFA	HLTF	4	0.271	0.06775
AOFA	ASB7	8	0.775	0.096875
AOFA	IFIT1	6	0.205	0.0341666666666667
AOFA	TGM1	6	0.337	0.0561666666666667
AOFA	PBX2	3	0.303	0.101
AOFA	BANK1	8	0.818	0.10225
AOFA	SMPX	6	0.908	0.151333333333333
AOFA	ITK	3	0.918	0.306
AOFA	NSUN7	8	1.097	0.137125
AOFA	AP4M1	5	0.49	0.098
AOFA	CCNB2	6	0.636	0.106
AOFA	GCNT4	6	0.463	0.0771666666666667
AOFA	DPH2	6	0.459	0.0765
AOFA	HDAC3	4	0.715	0.17875
NEP	RAB25	6	0.753	0.1255
NEP	NUDT9	6	0.715	0.119166666666667
NEP	KCNE2	7	0.255	0.0364285714285714
NEP	HLTF	4	0.208	0.052
NEP	ASB7	7	0.742	0.106
NEP	IFIT1	4	0.139	0.03475
NEP	TGM1	6	0.274	0.0456666666666667
NEP	PBX2	5	0.382	0.0764
NEP	BANK1	4	0.664	0.166
NEP	SMPX	3	0.57	0.19
NEP	ITK	6	0.704	0.117333333333333
NEP	NSUN7	4	0.943	0.23575
NEP	AP4M1	4	0.373	0.09325
NEP	CCNB2	4	0.492	0.123
NEP	GCNT4	5	0.346	0.0692
NEP	DPH2	5	0.426	0.0852
NEP	HDAC3	3	0.263	0.0876666666666667
GLYC	RAB25	8	0.646	0.08075
GLYC	NUDT9	8	0.682	0.08525
GLYC	KCNE2	8	0.243	0.030375
GLYC	HLTF	4	0.216	0.054
GLYC	ASB7	9	0.661	0.0734444444444445
GLYC	IFIT1	6	0.111	0.0185
GLYC	TGM1	4	0.194	0.0485
GLYC	PBX2	7	0.275	0.0392857142857143
GLYC	BANK1	7	0.62	0.0885714285714286
GLYC	SMPX	5	0.971	0.1942
GLYC	ITK	8	0.789	0.098625
GLYC	NSUN7	7	0.899	0.128428571428571
GLYC	AP4M1	6	0.266	0.0443333333333333
GLYC	CCNB2	2	0.456	0.228
GLYC	GCNT4	7	0.239	0.0341428571428571
GLYC	DPH2	7	0.345	0.0492857142857143
GLYC	HDAC3	2	0.2	0.1
NCOA2	RAB25	10	0.579	0.0579
NCOA2	NUDT9	4	0.209	0.05225
NCOA2	KCNE2	4	0.165	0.04125
NCOA2	HLTF	4	0.124	0.031
NCOA2	ASB7	6	0.57	0.095
NCOA2	IFIT1	6	0.044	0.00733333333333333
NCOA2	TGM1	6	0.189	0.0315
NCOA2	PBX2	2	0.202	0.101
NCOA2	BANK1	4	0.529	0.13225
NCOA2	SMPX	6	0.738	0.123
NCOA2	ITK	7	0.654	0.0934285714285714
NCOA2	NSUN7	4	0.808	0.202
NCOA2	AP4M1	8	0.199	0.024875
NCOA2	CCNB2	4	0.351	0.08775
NCOA2	GCNT4	8	0.172	0.0215
NCOA2	DPH2	4	0.254	0.0635
NCOA2	HDAC3	2	0.011	0.0055
5HT1E	RAB25	4	0.736	0.184
5HT1E	NUDT9	6	0.78	0.13
5HT1E	KCNE2	5	0.254	0.0508
5HT1E	HLTF	5	0.259	0.0518
5HT1E	ASB7	4	0.756	0.189
5HT1E	IFIT1	4	0.175	0.04375
5HT1E	TGM1	7	0.325	0.0464285714285714
5HT1E	PBX2	3	0.263	0.0876666666666667
5HT1E	BANK1	5	0.948	0.1896
5HT1E	SMPX	3	0.582	0.194
5HT1E	ITK	3	0.534	0.178
5HT1E	NSUN7	4	1.003	0.25075
5HT1E	AP4M1	4	0.364	0.091
5HT1E	CCNB2	4	0.384	0.096
5HT1E	GCNT4	5	0.337	0.0674
5HT1E	DPH2	4	0.446	0.1115
5HT1E	HDAC3	5	0.596	0.1192
TBA4A	RAB25	8	0.851	0.106375
TBA4A	NUDT9	6	0.503	0.0838333333333333
TBA4A	KCNE2	5	0.349	0.0698
TBA4A	HLTF	4	0.311	0.07775
TBA4A	ASB7	2	0.779	0.3895
TBA4A	IFIT1	6	0.264	0.044
TBA4A	TGM1	6	0.377	0.0628333333333333
TBA4A	PBX2	7	0.48	0.0685714285714286
TBA4A	BANK1	4	0.843	0.21075
TBA4A	SMPX	6	0.992	0.165333333333333
TBA4A	ITK	2	0.429	0.2145
TBA4A	NSUN7	7	1.104	0.157714285714286
TBA4A	AP4M1	6	0.471	0.0785
TBA4A	CCNB2	4	0.741	0.18525
TBA4A	GCNT4	7	0.444	0.0634285714285714
TBA4A	DPH2	7	0.55	0.0785714285714286
TBA4A	HDAC3	6	0.725	0.120833333333333
METH	RAB25	6	0.646	0.107666666666667
METH	NUDT9	5	0.662	0.1324
METH	KCNE2	4	0.27	0.0675
METH	HLTF	7	0.334	0.0477142857142857
METH	ASB7	6	1.022	0.170333333333333
METH	IFIT1	9	0.248	0.0275555555555556
METH	TGM1	5	0.216	0.0432
METH	PBX2	5	0.414	0.0828
METH	BANK1	4	0.492	0.123
METH	SMPX	4	0.934	0.2335
METH	ITK	5	0.962	0.1924
METH	NSUN7	6	1.288	0.214666666666667
METH	AP4M1	7	0.771	0.110142857142857
METH	CCNB2	2	0.518	0.259
METH	GCNT4	9	0.896	0.0995555555555556
METH	DPH2	4	0.706	0.1765
METH	HDAC3	4	0.941	0.23525
LDHA	RAB25	10	0.615	0.0615
LDHA	NUDT9	4	0.998	0.2495
LDHA	KCNE2	6	0.188	0.0313333333333333
LDHA	HLTF	3	0.141	0.047
LDHA	ASB7	6	0.606	0.101
LDHA	IFIT1	5	0.075	0.015
LDHA	TGM1	5	0.207	0.0414
LDHA	PBX2	9	0.244	0.0271111111111111
LDHA	BANK1	4	0.565	0.14125
LDHA	SMPX	6	0.87	0.145
LDHA	ITK	7	0.69	0.0985714285714286
LDHA	NSUN7	4	0.844	0.211
LDHA	AP4M1	8	0.235	0.029375
LDHA	CCNB2	6	0.449	0.0748333333333333
LDHA	GCNT4	9	0.208	0.0231111111111111
LDHA	DPH2	4	0.29	0.0725
LDHA	HDAC3	2	0.047	0.0235
MK08	RAB25	4	0.402	0.1005
MK08	NUDT9	4	0.204	0.051
MK08	KCNE2	6	0.167	0.0278333333333333
MK08	HLTF	3	0.12	0.04
MK08	ASB7	5	0.564	0.1128
MK08	IFIT1	4	0.039	0.00975
MK08	TGM1	6	0.182	0.0303333333333333
MK08	PBX2	7	0.206	0.0294285714285714
MK08	BANK1	6	0.634	0.105666666666667
MK08	SMPX	6	0.654	0.109
MK08	ITK	4	0.22	0.055
MK08	NSUN7	7	0.83	0.118571428571429
MK08	AP4M1	6	0.197	0.0328333333333333
MK08	CCNB2	2	0.201	0.1005
MK08	GCNT4	7	0.17	0.0242857142857143
MK08	DPH2	3	0.248	0.0826666666666667
MK08	HDAC3	4	0.18	0.045
IGHG4	RAB25	6	0.783	0.1305
IGHG4	NUDT9	7	0.418	0.0597142857142857
IGHG4	KCNE2	5	0.31	0.062
IGHG4	HLTF	5	0.291	0.0582
IGHG4	ASB7	8	0.752	0.094
IGHG4	IFIT1	4	0.184	0.046
IGHG4	TGM1	7	0.357	0.051
IGHG4	PBX2	4	0.342	0.0855
IGHG4	BANK1	9	0.748	0.0831111111111111
IGHG4	SMPX	6	0.848	0.141333333333333
IGHG4	ITK	5	0.72	0.144
IGHG4	NSUN7	9	1.027	0.114111111111111
IGHG4	AP4M1	5	0.406	0.0812
IGHG4	CCNB2	5	0.465	0.093
IGHG4	GCNT4	5	0.374	0.0748
IGHG4	DPH2	6	0.436	0.0726666666666667
IGHG4	HDAC3	4	0.374	0.0935
CP2CJ	RAB25	5	0.634	0.1268
CP2CJ	NUDT9	6	0.271	0.0451666666666667
CP2CJ	KCNE2	5	0.223	0.0446
CP2CJ	HLTF	5	0.177	0.0354
CP2CJ	ASB7	7	0.631	0.0901428571428571
CP2CJ	IFIT1	4	0.093	0.02325
CP2CJ	TGM1	7	0.243	0.0347142857142857
CP2CJ	PBX2	4	0.217	0.05425
CP2CJ	BANK1	6	0.985	0.164166666666667
CP2CJ	SMPX	7	0.834	0.119142857142857
CP2CJ	ITK	4	0.571	0.14275
CP2CJ	NSUN7	6	0.89	0.148333333333333
CP2CJ	AP4M1	4	0.257	0.06425
CP2CJ	CCNB2	4	0.431	0.10775
CP2CJ	GCNT4	4	0.225	0.05625
CP2CJ	DPH2	5	0.315	0.063
CP2CJ	HDAC3	4	0.268	0.067
RXRA	RAB25	9	0.572	0.0635555555555555
RXRA	NUDT9	6	0.206	0.0343333333333333
RXRA	KCNE2	5	0.166	0.0332
RXRA	HLTF	6	0.123	0.0205
RXRA	ASB7	7	0.568	0.0811428571428571
RXRA	IFIT1	6	0.037	0.00616666666666667
RXRA	TGM1	6	0.182	0.0303333333333333
RXRA	PBX2	9	0.201	0.0223333333333333
RXRA	BANK1	5	0.527	0.1054
RXRA	SMPX	6	0.754	0.125666666666667
RXRA	ITK	7	0.683	0.0975714285714286
RXRA	NSUN7	5	0.806	0.1612
RXRA	AP4M1	8	0.192	0.024
RXRA	CCNB2	4	0.311	0.07775
RXRA	GCNT4	9	0.165	0.0183333333333333
RXRA	DPH2	5	0.252	0.0504
RXRA	HDAC3	2	0.004	0.002
PA2GA	RAB25	5	0.618	0.1236
PA2GA	NUDT9	6	0.657	0.1095
PA2GA	KCNE2	5	0.207	0.0414
PA2GA	HLTF	5	0.161	0.0322
PA2GA	ASB7	6	0.632	0.105333333333333
PA2GA	IFIT1	4	0.077	0.01925
PA2GA	TGM1	7	0.227	0.0324285714285714
PA2GA	PBX2	4	0.239	0.05975
PA2GA	BANK1	6	0.969	0.1615
PA2GA	SMPX	7	0.881	0.125857142857143
PA2GA	ITK	4	0.555	0.13875
PA2GA	NSUN7	7	0.911	0.130142857142857
PA2GA	AP4M1	4	0.241	0.06025
PA2GA	CCNB2	5	0.446	0.0892
PA2GA	GCNT4	4	0.209	0.05225
PA2GA	DPH2	4	0.316	0.079
PA2GA	HDAC3	4	0.315	0.07875
CP131	RAB25	11	0.794	0.0721818181818182
CP131	NUDT9	11	0.83	0.0754545454545455
CP131	KCNE2	3	0.125	0.0416666666666667
CP131	HLTF	6	0.31	0.0516666666666667
CP131	ASB7	4	0.692	0.173
CP131	IFIT1	8	0.224	0.028
CP131	TGM1	6	0.344	0.0573333333333333
CP131	PBX2	5	0.397	0.0794
CP131	BANK1	6	0.749	0.124833333333333
CP131	SMPX	9	0.935	0.103888888888889
CP131	ITK	8	0.867	0.108375
CP131	NSUN7	6	1.028	0.171333333333333
CP131	AP4M1	9	0.414	0.046
CP131	CCNB2	6	0.548	0.0913333333333333
CP131	GCNT4	10	0.387	0.0387
CP131	DPH2	7	0.489	0.0698571428571429
CP131	HDAC3	3	0.226	0.0753333333333333
ACACB	RAB25	8	0.958	0.11975
ACACB	NUDT9	4	0.757	0.18925
ACACB	KCNE2	5	0.259	0.0518
ACACB	HLTF	4	0.225	0.05625
ACACB	ASB7	9	0.973	0.108111111111111
ACACB	IFIT1	6	0.159	0.0265
ACACB	TGM1	6	0.291	0.0485
ACACB	PBX2	4	0.362	0.0905
ACACB	BANK1	5	0.699	0.1398
ACACB	SMPX	4	0.701	0.17525
ACACB	ITK	5	0.813	0.1626
ACACB	NSUN7	5	0.978	0.1956
ACACB	AP4M1	6	0.578	0.0963333333333333
ACACB	CCNB2	5	0.68	0.136
ACACB	GCNT4	7	0.551	0.0787142857142857
ACACB	DPH2	7	0.657	0.0938571428571429
ACACB	HDAC3	4	0.589	0.14725
PTHY	RAB25	5	0.672	0.1344
PTHY	NUDT9	6	0.321	0.0535
PTHY	KCNE2	5	0.208	0.0416
PTHY	HLTF	4	0.197	0.04925
PTHY	ASB7	7	0.681	0.0972857142857143
PTHY	IFIT1	3	0.092	0.0306666666666667
PTHY	TGM1	6	0.263	0.0438333333333333
PTHY	PBX2	3	0.218	0.0726666666666667
PTHY	BANK1	5	0.64	0.128
PTHY	SMPX	5	0.853	0.1706
PTHY	ITK	4	0.609	0.15225
PTHY	NSUN7	5	0.919	0.1838
PTHY	AP4M1	4	0.295	0.07375
PTHY	CCNB2	5	0.512	0.1024
PTHY	GCNT4	4	0.263	0.06575
PTHY	DPH2	5	0.365	0.073
PTHY	HDAC3	3	0.232	0.0773333333333333
IL10	RAB25	6	0.612	0.102
IL10	NUDT9	7	0.269	0.0384285714285714
IL10	KCNE2	6	0.202	0.0336666666666667
IL10	HLTF	3	0.155	0.0516666666666667
IL10	ASB7	7	0.65	0.0928571428571429
IL10	IFIT1	3	0.049	0.0163333333333333
IL10	TGM1	5	0.221	0.0442
IL10	PBX2	3	0.227	0.0756666666666667
IL10	BANK1	4	0.582	0.1455
IL10	SMPX	7	0.86	0.122857142857143
IL10	ITK	4	0.647	0.16175
IL10	NSUN7	4	0.861	0.21525
IL10	AP4M1	4	0.232	0.058
IL10	CCNB2	5	0.507	0.1014
IL10	GCNT4	5	0.205	0.041
IL10	DPH2	5	0.334	0.0668
IL10	HDAC3	4	0.351	0.08775
CAH2	RAB25	6	0.763	0.127166666666667
CAH2	NUDT9	7	0.777	0.111
CAH2	KCNE2	3	0.17	0.0566666666666667
CAH2	HLTF	6	0.234	0.039
CAH2	ASB7	7	0.801	0.114428571428571
CAH2	IFIT1	8	0.148	0.0185
CAH2	TGM1	8	0.295	0.036875
CAH2	PBX2	4	0.314	0.0785
CAH2	BANK1	8	0.777	0.097125
CAH2	SMPX	6	0.946	0.157666666666667
CAH2	ITK	6	0.702	0.117
CAH2	NSUN7	8	1.056	0.132
CAH2	AP4M1	4	0.383	0.09575
CAH2	CCNB2	5	0.554	0.1108
CAH2	GCNT4	5	0.356	0.0712
CAH2	DPH2	5	0.485	0.097
CAH2	HDAC3	4	0.325	0.08125
OPRD	RAB25	5	0.721	0.1442
OPRD	NUDT9	6	0.78	0.13
OPRD	KCNE2	5	0.238	0.0476
OPRD	HLTF	6	0.237	0.0395
OPRD	ASB7	4	0.756	0.189
OPRD	IFIT1	5	0.153	0.0306
OPRD	TGM1	8	0.303	0.037875
OPRD	PBX2	4	0.2	0.05
OPRD	BANK1	5	0.941	0.1882
OPRD	SMPX	7	0.97	0.138571428571429
OPRD	ITK	3	0.527	0.175666666666667
OPRD	NSUN7	4	1.003	0.25075
OPRD	AP4M1	4	0.364	0.091
OPRD	CCNB2	4	0.384	0.096
OPRD	GCNT4	5	0.337	0.0674
OPRD	DPH2	4	0.446	0.1115
OPRD	HDAC3	5	0.589	0.1178
AAPK1	RAB25	6	0.608	0.101333333333333
AAPK1	NUDT9	6	0.724	0.120666666666667
AAPK1	KCNE2	6	0.258	0.043
AAPK1	HLTF	5	0.213	0.0426
AAPK1	ASB7	6	0.708	0.118
AAPK1	IFIT1	7	0.147	0.021
AAPK1	TGM1	7	0.279	0.0398571428571429
AAPK1	PBX2	5	0.35	0.07
AAPK1	BANK1	6	0.785	0.130833333333333
AAPK1	SMPX	6	0.899	0.149833333333333
AAPK1	ITK	4	0.371	0.09275
AAPK1	NSUN7	6	0.981	0.1635
AAPK1	AP4M1	6	0.423	0.0705
AAPK1	CCNB2	4	0.655	0.16375
AAPK1	GCNT4	6	0.395	0.0658333333333333
AAPK1	DPH2	5	0.498	0.0996
AAPK1	HDAC3	2	0.277	0.1385
PDPK1	RAB25	4	0.597	0.14925
PDPK1	NUDT9	6	0.233	0.0388333333333333
PDPK1	KCNE2	5	0.169	0.0338
PDPK1	HLTF	4	0.135	0.03375
PDPK1	ASB7	7	0.612	0.0874285714285714
PDPK1	IFIT1	6	0.062	0.0103333333333333
PDPK1	TGM1	6	0.201	0.0335
PDPK1	PBX2	7	0.226	0.0322857142857143
PDPK1	BANK1	6	0.776	0.129333333333333
PDPK1	SMPX	5	0.743	0.1486
PDPK1	ITK	4	0.362	0.0905
PDPK1	NSUN7	4	0.817	0.20425
PDPK1	AP4M1	6	0.217	0.0361666666666667
PDPK1	CCNB2	3	0.499	0.166333333333333
PDPK1	GCNT4	7	0.19	0.0271428571428571
PDPK1	DPH2	5	0.296	0.0592
PDPK1	HDAC3	3	0.269	0.0896666666666667
ADRB3	RAB25	7	0.695	0.0992857142857143
ADRB3	NUDT9	8	0.316	0.0395
ADRB3	KCNE2	4	0.233	0.05825
ADRB3	HLTF	7	0.232	0.0331428571428571
ADRB3	ASB7	9	0.676	0.0751111111111111
ADRB3	IFIT1	4	0.138	0.0345
ADRB3	TGM1	6	0.271	0.0451666666666667
ADRB3	PBX2	3	0.255	0.085
ADRB3	BANK1	9	0.643	0.0714444444444444
ADRB3	SMPX	6	0.743	0.123833333333333
ADRB3	ITK	5	0.708	0.1416
ADRB3	NSUN7	9	0.922	0.102444444444444
ADRB3	AP4M1	5	0.315	0.063
ADRB3	CCNB2	5	0.36	0.072
ADRB3	GCNT4	6	0.288	0.048
ADRB3	DPH2	5	0.342	0.0684
ADRB3	HDAC3	4	0.269	0.06725
C11B1	RAB25	7	0.838	0.119714285714286
C11B1	NUDT9	7	0.99	0.141428571428571
C11B1	KCNE2	4	0.291	0.07275
C11B1	HLTF	6	0.337	0.0561666666666667
C11B1	ASB7	8	0.905	0.113125
C11B1	IFIT1	5	0.253	0.0506
C11B1	TGM1	8	0.403	0.050375
C11B1	PBX2	2	0.164	0.082
C11B1	BANK1	5	0.699	0.1398
C11B1	SMPX	5	0.808	0.1616
C11B1	ITK	5	0.355	0.071
C11B1	NSUN7	6	1.057	0.176166666666667
C11B1	AP4M1	7	0.643	0.0918571428571429
C11B1	CCNB2	5	0.576	0.1152
C11B1	GCNT4	8	0.616	0.077
C11B1	DPH2	6	0.589	0.0981666666666667
C11B1	HDAC3	8	0.865	0.108125
GBRP	RAB25	12	1.136	0.0946666666666667
GBRP	NUDT9	11	1.034	0.094
GBRP	KCNE2	11	0.968	0.088
GBRP	HLTF	8	0.921	0.115125
GBRP	ASB7	8	1.367	0.170875
GBRP	IFIT1	7	0.814	0.116285714285714
GBRP	TGM1	10	0.987	0.0987
GBRP	PBX2	4	0.789	0.19725
GBRP	BANK1	8	1.118	0.13975
GBRP	SMPX	10	1.123	0.1123
GBRP	ITK	10	0.967	0.0967
GBRP	NSUN7	12	1.434	0.1195
GBRP	AP4M1	8	0.997	0.124625
GBRP	CCNB2	10	0.873	0.0873
GBRP	GCNT4	4	0.648	0.162
GBRP	DPH2	8	1.095	0.136875
GBRP	HDAC3	8	0.883	0.110375
ROCK2	RAB25	4	0.649	0.16225
ROCK2	NUDT9	8	0.723	0.090375
ROCK2	KCNE2	5	0.251	0.0502
ROCK2	HLTF	3	0.219	0.073
ROCK2	ASB7	6	0.695	0.115833333333333
ROCK2	IFIT1	5	0.126	0.0252
ROCK2	TGM1	6	0.281	0.0468333333333333
ROCK2	PBX2	4	0.283	0.07075
ROCK2	BANK1	4	0.628	0.157
ROCK2	SMPX	6	0.791	0.131833333333333
ROCK2	ITK	6	0.675	0.1125
ROCK2	NSUN7	4	0.907	0.22675
ROCK2	AP4M1	6	0.307	0.0511666666666667
ROCK2	CCNB2	5	0.527	0.1054
