source	destinations_disconnected_to
HDAC9	VAT1	TOR3A	ZNF32
KCNQ1	VAT1	TOR3A	ZNF32
PGH1	VAT1	TOR3A	ZNF32
CP2R1	VAT1	TOR3A	ZNF32
CAC1H	VAT1	TOR3A	ZNF32
CAB45	VAT1	TOR3A	ZNF32
CDK2	VAT1	TOR3A	ZNF32
SC6A2	VAT1	TOR3A	ZNF32
AK1C2	VAT1	TOR3A	ZNF32
CA2D2	VAT1	TOR3A	ZNF32
S22A8	VAT1	TOR3A	ZNF32
EBP	VAT1	TOR3A	ZNF32
NADC	VAT1	TOR3A	ZNF32
5HT5A	VAT1	TOR3A	ZNF32
AHR	VAT1	TOR3A	ZNF32
HDAC6	VAT1	TOR3A	ZNF32
MRP2	VAT1	TOR3A	ZNF32
PDE4B	VAT1	TOR3A	ZNF32
AA2AR	VAT1	TOR3A	ZNF32
PDE7B	VAT1	TOR3A	ZNF32
FAK2	VAT1	TOR3A	ZNF32
CASP3	VAT1	TOR3A	ZNF32
CATB	VAT1	TOR3A	ZNF32
CAC1S	VAT1	TOR3A	ZNF32
TA2R	VAT1	TOR3A	ZNF32
TPMT	VAT1	TOR3A	ZNF32
5HT1D	VAT1	TOR3A	ZNF32
PIM1	VAT1	TOR3A	ZNF32
AT1A1	VAT1	TOR3A	ZNF32
MMP9	VAT1	TOR3A	ZNF32
RL37	VAT1	TOR3A	ZNF32
PARP1	VAT1	TOR3A	ZNF32
RENR	VAT1	TOR3A	ZNF32
ENPL	VAT1	TOR3A	ZNF32
NR1I3	VAT1	TOR3A	ZNF32
CAH1	VAT1	TOR3A	ZNF32
SL9A7	VAT1	TOR3A	ZNF32
ACM4	VAT1	TOR3A	ZNF32
TOP1	VAT1	TOR3A	ZNF32
DHB8	VAT1	TOR3A	ZNF32
FABP6	VAT1	TOR3A	ZNF32
GABR1	VAT1	TOR3A	ZNF32
LY66C	VAT1	TOR3A	ZNF32
GLNA	VAT1	TOR3A	ZNF32
SCN1A	VAT1	TOR3A	ZNF32
HDAC3	VAT1	TOR3A	ZNF32
RENI	VAT1	TOR3A	ZNF32
