source	dest	edges	cum_dist	avg_dist_per_edge
CDK6	NIT1	5	0.353	0.0706
CDK6	CXCR3	5	0.148	0.0296
CDK6	TESK1	5	0.323	0.0646
CDK6	NRP2	3	0.141	0.047
CDK6	PTBP3	5	0.82	0.164
5HT7R	ERCC8	5	0.855	0.171
5HT7R	TLR4	4	0.232	0.058
5HT7R	ANO1	6	0.672	0.112
5HT7R	SMG8	5	0.369	0.0738
5HT7R	ERCC5	6	0.907	0.151166666666667
5HT7R	GCM1	5	0.991	0.1982
5HT7R	NPTX1	5	0.326	0.0652
5HT7R	TRPS1	7	0.897	0.128142857142857
5HT7R	NIT1	6	0.458	0.0763333333333333
5HT7R	CXCR3	3	0.279	0.093
5HT7R	TESK1	4	0.494	0.1235
5HT7R	NRP2	3	0.256	0.0853333333333333
5HT7R	PTBP3	6	1.093	0.182166666666667
ADRB1	ERCC8	4	0.655	0.16375
ADRB1	TLR4	3	0.173	0.0576666666666667
ADRB1	ANO1	6	0.636	0.106
ADRB1	SMG8	5	0.363	0.0726
ADRB1	ERCC5	5	0.707	0.1414
ADRB1	GCM1	5	0.687	0.1374
ADRB1	NPTX1	6	0.281	0.0468333333333333
ADRB1	TRPS1	6	0.55	0.0916666666666667
ADRB1	NIT1	6	0.422	0.0703333333333333
ADRB1	CXCR3	3	0.243	0.081
ADRB1	TESK1	5	0.312	0.0624
ADRB1	NRP2	3	0.22	0.0733333333333333
ADRB1	PTBP3	6	0.802	0.133666666666667
CP11A	ERCC8	4	0.835	0.20875
CP11A	TLR4	4	0.265	0.06625
CP11A	ANO1	6	0.759	0.1265
CP11A	SMG8	5	0.331	0.0662
CP11A	ERCC5	5	0.887	0.1774
CP11A	GCM1	3	0.672	0.224
CP11A	NPTX1	4	0.356	0.089
CP11A	TRPS1	2	0.315	0.1575
CP11A	NIT1	7	0.541	0.0772857142857143
CP11A	CXCR3	6	0.378	0.063
CP11A	TESK1	6	0.543	0.0905
CP11A	NRP2	3	0.343	0.114333333333333
CP11A	PTBP3	4	0.787	0.19675
CSK	ERCC8	3	0.506	0.168666666666667
CSK	TLR4	2	0.055	0.0275
CSK	ANO1	4	0.491	0.12275
CSK	SMG8	3	0.227	0.0756666666666667
CSK	ERCC5	4	0.558	0.1395
CSK	GCM1	4	0.95	0.2375
CSK	NPTX1	6	0.191	0.0318333333333333
CSK	TRPS1	5	0.592	0.1184
CSK	NIT1	7	0.364	0.052
CSK	CXCR3	4	0.239	0.05975
CSK	TESK1	3	0.146	0.0486666666666667
CSK	NRP2	3	0.128	0.0426666666666667
CSK	PTBP3	5	0.929	0.1858
5HT3A	ERCC8	4	0.879	0.21975
5HT3A	TLR4	4	0.346	0.0865
5HT3A	ANO1	4	0.84	0.21
5HT3A	SMG8	4	0.535	0.13375
5HT3A	ERCC5	5	0.931	0.1862
5HT3A	GCM1	3	0.992	0.330666666666667
5HT3A	NPTX1	7	0.445	0.0635714285714286
5HT3A	TRPS1	4	0.771	0.19275
5HT3A	NIT1	10	0.632	0.0632
5HT3A	CXCR3	3	0.45	0.15
5HT3A	TESK1	4	0.651	0.16275
5HT3A	NRP2	3	0.605	0.201666666666667
5HT3A	PTBP3	6	1.229	0.204833333333333
AT12A	ERCC8	4	0.907	0.22675
AT12A	TLR4	3	0.291	0.097
AT12A	ANO1	3	0.65	0.216666666666667
AT12A	SMG8	4	0.493	0.12325
AT12A	ERCC5	5	0.959	0.1918
AT12A	GCM1	5	0.939	0.1878
AT12A	NPTX1	7	0.459	0.0655714285714286
AT12A	TRPS1	6	0.802	0.133666666666667
AT12A	NIT1	7	0.503	0.0718571428571429
AT12A	CXCR3	4	0.471	0.11775
AT12A	TESK1	4	0.443	0.11075
AT12A	NRP2	3	0.414	0.138
AT12A	PTBP3	6	1.054	0.175666666666667
IOD3	ERCC8	6	0.872	0.145333333333333
IOD3	TLR4	4	0.556	0.139
IOD3	ANO1	7	0.924	0.132
IOD3	SMG8	5	0.661	0.1322
IOD3	ERCC5	7	0.924	0.132
IOD3	GCM1	6	0.7	0.116666666666667
IOD3	NPTX1	4	0.384	0.096
IOD3	TRPS1	8	0.914	0.11425
IOD3	NIT1	7	0.571	0.0815714285714286
IOD3	CXCR3	7	0.672	0.096
IOD3	TESK1	5	0.58	0.116
IOD3	NRP2	5	0.562	0.1124
IOD3	PTBP3	8	1.166	0.14575
PGFRA	ERCC8	6	0.976	0.162666666666667
PGFRA	TLR4	4	0.059	0.01475
PGFRA	ANO1	1	0.387	0.387
PGFRA	SMG8	4	0.154	0.0385
PGFRA	ERCC5	6	0.569	0.0948333333333333
PGFRA	GCM1	4	0.861	0.21525
PGFRA	NPTX1	6	0.183	0.0305
PGFRA	TRPS1	8	0.871	0.108875
PGFRA	NIT1	7	0.368	0.0525714285714286
PGFRA	CXCR3	3	0.161	0.0536666666666667
PGFRA	TESK1	4	0.073	0.01825
PGFRA	NRP2	4	0.055	0.01375
PGFRA	PTBP3	6	0.856	0.142666666666667
A1AG1	ERCC8	4	0.921	0.23025
A1AG1	TLR4	3	0.266	0.0886666666666667
A1AG1	ANO1	8	0.896	0.112
A1AG1	SMG8	4	0.332	0.083
A1AG1	ERCC5	5	0.973	0.1946
A1AG1	GCM1	6	0.846	0.141
A1AG1	NPTX1	5	0.298	0.0596
A1AG1	TRPS1	7	0.989	0.141285714285714
A1AG1	NIT1	7	0.471	0.0672857142857143
A1AG1	CXCR3	6	0.817	0.136166666666667
A1AG1	TESK1	6	0.632	0.105333333333333
A1AG1	NRP2	5	0.708	0.1416
A1AG1	PTBP3	6	0.85	0.141666666666667
TNFA	ERCC8	3	0.893	0.297666666666667
TNFA	TLR4	2	0.09	0.045
TNFA	ANO1	5	0.476	0.0952
TNFA	SMG8	4	0.215	0.05375
TNFA	ERCC5	4	0.945	0.23625
TNFA	GCM1	4	0.781	0.19525
TNFA	NPTX1	4	0.192	0.048
TNFA	TRPS1	2	0.243	0.1215
TNFA	NIT1	7	0.379	0.0541428571428571
TNFA	CXCR3	2	0.111	0.0555
TNFA	TESK1	4	0.134	0.0335
TNFA	NRP2	2	0.09	0.045
TNFA	PTBP3	5	0.89	0.178
NFAC2	ERCC8	2	0.389	0.1945
NFAC2	TLR4	4	0.066	0.0165
NFAC2	ANO1	5	0.521	0.1042
NFAC2	SMG8	4	0.21	0.0525
NFAC2	ERCC5	3	0.441	0.147
NFAC2	GCM1	3	0.421	0.140333333333333
NFAC2	NPTX1	3	0.173	0.0576666666666667
NFAC2	TRPS1	4	0.284	0.071
NFAC2	NIT1	6	0.36	0.06
NFAC2	CXCR3	3	0.125	0.0416666666666667
NFAC2	TESK1	4	0.179	0.04475
NFAC2	NRP2	3	0.111	0.037
NFAC2	PTBP3	4	0.536	0.134
NOS2	ERCC8	3	0.545	0.181666666666667
NOS2	TLR4	2	0.018	0.009
NOS2	ANO1	5	0.547	0.1094
NOS2	SMG8	4	0.283	0.07075
NOS2	ERCC5	4	0.597	0.14925
NOS2	GCM1	4	0.577	0.14425
NOS2	NPTX1	5	0.227	0.0454
NOS2	TRPS1	5	0.44	0.088
NOS2	NIT1	5	0.362	0.0724
NOS2	CXCR3	2	0.128	0.064
NOS2	TESK1	4	0.202	0.0505
NOS2	NRP2	3	0.149	0.0496666666666667
NOS2	PTBP3	5	0.692	0.1384
5HT2B	ERCC8	3	0.549	0.183
5HT2B	TLR4	4	0.147	0.03675
5HT2B	ANO1	3	0.501	0.167
5HT2B	SMG8	5	0.279	0.0558
5HT2B	ERCC5	4	0.601	0.15025
5HT2B	GCM1	4	0.581	0.14525
5HT2B	NPTX1	6	0.271	0.0451666666666667
5HT2B	TRPS1	5	0.444	0.0888
5HT2B	NIT1	9	0.458	0.0508888888888889
5HT2B	CXCR3	4	0.227	0.05675
5HT2B	TESK1	4	0.206	0.0515
5HT2B	NRP2	4	0.188	0.047
5HT2B	PTBP3	5	0.696	0.1392
HS90A	ERCC8	4	0.637	0.15925
HS90A	TLR4	5	0.051	0.0102
HS90A	ANO1	4	0.405	0.10125
HS90A	SMG8	3	0.151	0.0503333333333333
HS90A	ERCC5	5	0.689	0.1378
HS90A	GCM1	5	0.669	0.1338
HS90A	NPTX1	4	0.169	0.04225
HS90A	TRPS1	6	0.532	0.0886666666666667
HS90A	NIT1	5	0.354	0.0708
HS90A	CXCR3	4	0.143	0.03575
HS90A	TESK1	3	0.076	0.0253333333333333
HS90A	NRP2	3	0.047	0.0156666666666667
HS90A	PTBP3	6	0.784	0.130666666666667
LCK	ERCC8	3	0.4	0.133333333333333
LCK	TLR4	2	0.045	0.0225
LCK	ANO1	3	0.406	0.135333333333333
LCK	SMG8	5	0.184	0.0368
LCK	ERCC5	4	0.452	0.113
LCK	GCM1	4	0.934	0.2335
LCK	NPTX1	6	0.176	0.0293333333333333
LCK	TRPS1	8	0.944	0.118
LCK	NIT1	6	0.362	0.0603333333333333
LCK	CXCR3	3	0.154	0.0513333333333333
LCK	TESK1	4	0.146	0.0365
LCK	NRP2	4	0.128	0.032
LCK	PTBP3	6	0.929	0.154833333333333
ADCYA	ERCC8	2	0.202	0.101
ADCYA	TLR4	4	0.276	0.069
ADCYA	ANO1	7	0.746	0.106571428571429
ADCYA	SMG8	5	0.497	0.0994
ADCYA	ERCC5	2	0.202	0.101
ADCYA	GCM1	5	0.93	0.186
ADCYA	NPTX1	5	0.309	0.0618
ADCYA	TRPS1	6	0.793	0.132166666666667
ADCYA	NIT1	6	0.993	0.1655
ADCYA	CXCR3	3	0.287	0.0956666666666667
ADCYA	TESK1	6	0.615	0.1025
ADCYA	NRP2	4	0.33	0.0825
ADCYA	PTBP3	6	1.045	0.174166666666667
HS90B	ERCC8	4	0.9	0.225
HS90B	TLR4	4	0.201	0.05025
HS90B	ANO1	5	0.561	0.1122
HS90B	SMG8	4	0.307	0.07675
HS90B	ERCC5	5	0.952	0.1904
HS90B	GCM1	2	0.556	0.278
HS90B	NPTX1	5	0.237	0.0474
HS90B	TRPS1	6	0.795	0.1325
HS90B	NIT1	5	0.394	0.0788
HS90B	CXCR3	5	0.309	0.0618
HS90B	TESK1	4	0.395	0.09875
HS90B	NRP2	4	0.203	0.05075
HS90B	PTBP3	5	0.997	0.1994
ADA2A	ERCC8	4	0.646	0.1615
ADA2A	TLR4	3	0.133	0.0443333333333333
ADA2A	ANO1	4	0.588	0.147
ADA2A	SMG8	4	0.332	0.083
ADA2A	ERCC5	5	0.698	0.1396
ADA2A	GCM1	5	0.678	0.1356
ADA2A	NPTX1	5	0.248	0.0496
ADA2A	TRPS1	6	0.541	0.0901666666666667
ADA2A	NIT1	8	0.434	0.05425
ADA2A	CXCR3	2	0.115	0.0575
ADA2A	TESK1	4	0.251	0.06275
ADA2A	NRP2	3	0.232	0.0773333333333333
ADA2A	PTBP3	6	0.793	0.132166666666667
CACP	ERCC8	6	0.701	0.116833333333333
CACP	TLR4	7	0.645	0.0921428571428572
CACP	ANO1	7	0.839	0.119857142857143
CACP	SMG8	8	0.728	0.091
CACP	ERCC5	6	0.701	0.116833333333333
CACP	GCM1	4	0.988	0.247
CACP	NPTX1	7	0.64	0.0914285714285714
CACP	TRPS1	9	0.972	0.108
CACP	NIT1	9	0.813	0.0903333333333333
CACP	CXCR3	6	0.614	0.102333333333333
CACP	TESK1	8	0.912	0.114
CACP	NRP2	4	0.94	0.235
CACP	PTBP3	8	1.08	0.135
RARA	ERCC8	2	0.452	0.226
RARA	TLR4	4	0.055	0.01375
RARA	ANO1	6	0.589	0.0981666666666667
RARA	SMG8	5	0.214	0.0428
RARA	ERCC5	3	0.504	0.168
RARA	GCM1	2	0.214	0.107
RARA	NPTX1	5	0.177	0.0354
RARA	TRPS1	4	0.347	0.08675
RARA	NIT1	7	0.358	0.0511428571428571
RARA	CXCR3	5	0.159	0.0318
RARA	TESK1	5	0.311	0.0622
RARA	NRP2	3	0.174	0.058
RARA	PTBP3	4	0.599	0.14975
PYC	ERCC8	5	0.933	0.1866
PYC	TLR4	4	0.256	0.064
PYC	ANO1	5	0.442	0.0884
PYC	SMG8	5	0.405	0.081
PYC	ERCC5	6	0.985	0.164166666666667
PYC	GCM1	4	0.846	0.2115
PYC	NPTX1	5	0.243	0.0486
PYC	TRPS1	6	0.682	0.113666666666667
PYC	NIT1	7	0.416	0.0594285714285714
PYC	CXCR3	4	0.486	0.1215
PYC	TESK1	4	0.736	0.184
PYC	NRP2	3	0.697	0.232333333333333
PYC	PTBP3	6	0.735	0.1225
CATL1	ERCC8	5	0.818	0.1636
CATL1	TLR4	5	0.223	0.0446
CATL1	ANO1	6	0.723	0.1205
CATL1	SMG8	3	0.307	0.102333333333333
CATL1	ERCC5	6	0.87	0.145
CATL1	GCM1	6	0.85	0.141666666666667
CATL1	NPTX1	5	0.337	0.0674
CATL1	TRPS1	7	0.713	0.101857142857143
CATL1	NIT1	8	0.524	0.0655
CATL1	CXCR3	4	0.317	0.07925
CATL1	TESK1	4	0.379	0.09475
CATL1	NRP2	3	0.313	0.104333333333333
CATL1	PTBP3	7	0.965	0.137857142857143
ACHA9	ERCC8	5	1	0.2
ACHA9	TLR4	5	0.584	0.1168
ACHA9	ANO1	6	0.834	0.139
ACHA9	SMG8	7	0.767	0.109571428571429
ACHA9	ERCC5	5	0.99	0.198
ACHA9	GCM1	4	0.985	0.24625
ACHA9	NPTX1	5	0.621	0.1242
ACHA9	TRPS1	4	0.991	0.24775
ACHA9	NIT1	8	0.808	0.101
ACHA9	CXCR3	4	0.891	0.22275
ACHA9	TESK1	4	0.784	0.196
ACHA9	NRP2	9	0.801	0.089
ACHA9	PTBP3	9	1.271	0.141222222222222
NH2L1	ERCC8	2	0.159	0.0795
NH2L1	TLR4	4	0.196	0.049
NH2L1	ANO1	5	0.664	0.1328
NH2L1	SMG8	2	0.123	0.0615
NH2L1	ERCC5	2	0.159	0.0795
NH2L1	GCM1	5	0.863	0.1726
NH2L1	NPTX1	7	0.272	0.0388571428571429
NH2L1	TRPS1	8	0.722	0.09025
NH2L1	NIT1	7	0.423	0.0604285714285714
NH2L1	CXCR3	4	0.352	0.088
NH2L1	TESK1	6	0.575	0.0958333333333333
NH2L1	NRP2	4	0.329	0.08225
NH2L1	PTBP3	2	0.422	0.211
AAKB2	ERCC8	6	0.844	0.140666666666667
AAKB2	TLR4	4	0.249	0.06225
AAKB2	ANO1	5	0.819	0.1638
AAKB2	SMG8	4	0.38	0.095
AAKB2	ERCC5	6	0.844	0.140666666666667
AAKB2	GCM1	4	0.483	0.12075
AAKB2	NPTX1	6	0.367	0.0611666666666667
AAKB2	TRPS1	5	0.71	0.142
AAKB2	NIT1	8	0.54	0.0675
AAKB2	CXCR3	4	0.389	0.09725
AAKB2	TESK1	5	0.59	0.118
AAKB2	NRP2	4	0.762	0.1905
AAKB2	PTBP3	7	1.168	0.166857142857143
DCXR	ERCC8	6	0.986	0.164333333333333
DCXR	TLR4	3	0.542	0.180666666666667
DCXR	ANO1	7	0.794	0.113428571428571
DCXR	SMG8	4	0.608	0.152
DCXR	ERCC5	6	0.992	0.165333333333333
DCXR	GCM1	5	0.813	0.1626
DCXR	NPTX1	7	0.595	0.085
DCXR	TRPS1	8	1.034	0.12925
DCXR	NIT1	9	0.768	0.0853333333333333
DCXR	CXCR3	6	0.804	0.134
DCXR	TESK1	6	0.794	0.132333333333333
DCXR	NRP2	5	0.765	0.153
DCXR	PTBP3	6	1.112	0.185333333333333
CXCL7	ERCC8	4	0.646	0.1615
CXCL7	TLR4	3	0.062	0.0206666666666667
CXCL7	ANO1	4	0.576	0.144
CXCL7	SMG8	4	0.298	0.0745
CXCL7	ERCC5	5	0.698	0.1396
CXCL7	GCM1	5	0.678	0.1356
CXCL7	NPTX1	5	0.177	0.0354
CXCL7	TRPS1	6	0.541	0.0901666666666667
CXCL7	NIT1	8	0.363	0.045375
CXCL7	CXCR3	1	0.099	0.099
CXCL7	TESK1	4	0.254	0.0635
CXCL7	NRP2	4	0.236	0.059
CXCL7	PTBP3	6	0.793	0.132166666666667
KCNE1	ERCC8	7	0.999	0.142714285714286
KCNE1	TLR4	5	0.477	0.0954
KCNE1	ANO1	4	0.593	0.14825
KCNE1	SMG8	6	0.768	0.128
KCNE1	ERCC5	7	0.984	0.140571428571429
KCNE1	GCM1	4	0.837	0.20925
KCNE1	NPTX1	5	0.447	0.0894
KCNE1	TRPS1	5	0.878	0.1756
KCNE1	NIT1	6	0.567	0.0945
KCNE1	CXCR3	8	0.981	0.122625
KCNE1	TESK1	6	0.889	0.148166666666667
KCNE1	NRP2	4	0.859	0.21475
KCNE1	PTBP3	7	1.197	0.171
B3GT4	ERCC8	7	0.889	0.127
B3GT4	TLR4	4	0.386	0.0965
B3GT4	ANO1	7	0.772	0.110285714285714
B3GT4	SMG8	6	0.511	0.0851666666666667
B3GT4	ERCC5	8	0.941	0.117625
B3GT4	GCM1	5	0.988	0.1976
B3GT4	NPTX1	6	0.488	0.0813333333333333
B3GT4	TRPS1	4	0.539	0.13475
B3GT4	NIT1	9	0.675	0.075
B3GT4	CXCR3	4	0.407	0.10175
B3GT4	TESK1	6	0.43	0.0716666666666667
B3GT4	NRP2	4	0.386	0.0965
B3GT4	PTBP3	7	1.186	0.169428571428571
ACES	ERCC8	5	0.935	0.187
ACES	TLR4	3	0.207	0.069
ACES	ANO1	6	0.987	0.1645
ACES	SMG8	5	0.39	0.078
ACES	ERCC5	6	0.987	0.1645
ACES	GCM1	6	0.923	0.153833333333333
ACES	NPTX1	3	0.244	0.0813333333333333
ACES	TRPS1	7	0.977	0.139571428571429
ACES	NIT1	6	0.431	0.0718333333333333
ACES	CXCR3	4	0.524	0.131
ACES	TESK1	4	0.589	0.14725
ACES	NRP2	4	0.625	0.15625
ACES	PTBP3	7	0.908	0.129714285714286
SCNNG	ERCC8	5	0.884	0.1768
SCNNG	TLR4	3	0.244	0.0813333333333333
SCNNG	ANO1	3	0.554	0.184666666666667
SCNNG	SMG8	6	0.413	0.0688333333333333
SCNNG	ERCC5	6	0.936	0.156
SCNNG	GCM1	6	0.916	0.152666666666667
SCNNG	NPTX1	7	0.371	0.053
SCNNG	TRPS1	7	0.779	0.111285714285714
SCNNG	NIT1	5	0.353	0.0706
SCNNG	CXCR3	6	0.516	0.086
SCNNG	TESK1	4	0.445	0.11125
SCNNG	NRP2	3	0.298	0.0993333333333333
SCNNG	PTBP3	7	1.031	0.147285714285714
HASP	ERCC8	6	0.966	0.161
HASP	TLR4	5	0.214	0.0428
HASP	ANO1	8	0.981	0.122625
HASP	SMG8	7	0.394	0.0562857142857143
HASP	ERCC5	6	0.984	0.164
HASP	GCM1	6	0.941	0.156833333333333
HASP	NPTX1	5	0.339	0.0678
HASP	TRPS1	5	0.897	0.1794
HASP	NIT1	6	0.476	0.0793333333333333
HASP	CXCR3	5	0.669	0.1338
HASP	TESK1	5	0.799	0.1598
HASP	NRP2	6	0.945	0.1575
HASP	PTBP3	6	1.04	0.173333333333333
MMP3	ERCC8	4	0.662	0.1655
MMP3	TLR4	4	0.108	0.027
MMP3	ANO1	4	0.465	0.11625
MMP3	SMG8	3	0.201	0.067
MMP3	ERCC5	5	0.714	0.1428
MMP3	GCM1	5	0.694	0.1388
MMP3	NPTX1	4	0.23	0.0575
MMP3	TRPS1	6	0.557	0.0928333333333333
MMP3	NIT1	6	0.415	0.0691666666666667
MMP3	CXCR3	4	0.213	0.05325
MMP3	TESK1	3	0.12	0.04
MMP3	NRP2	2	0.101	0.0505
MMP3	PTBP3	6	0.809	0.134833333333333
MET	ERCC8	4	0.962	0.2405
MET	TLR4	3	0.046	0.0153333333333333
MET	ANO1	3	0.402	0.134
MET	SMG8	4	0.141	0.03525
MET	ERCC5	6	0.556	0.0926666666666667
MET	GCM1	3	0.953	0.317666666666667
MET	NPTX1	7	0.172	0.0245714285714286
MET	TRPS1	4	0.816	0.204
MET	NIT1	7	0.355	0.0507142857142857
MET	CXCR3	4	0.15	0.0375
MET	TESK1	4	0.06	0.015
MET	NRP2	4	0.042	0.0105
MET	PTBP3	6	0.843	0.1405
AA2BR	ERCC8	5	0.944	0.1888
AA2BR	TLR4	4	0.213	0.05325
AA2BR	ANO1	6	0.653	0.108833333333333
AA2BR	SMG8	5	0.369	0.0738
AA2BR	ERCC5	6	0.996	0.166
AA2BR	GCM1	6	0.976	0.162666666666667
AA2BR	NPTX1	4	0.305	0.07625
AA2BR	TRPS1	7	0.839	0.119857142857143
AA2BR	NIT1	7	0.451	0.0644285714285714
AA2BR	CXCR3	3	0.26	0.0866666666666667
AA2BR	TESK1	5	0.48	0.096
AA2BR	NRP2	3	0.237	0.079
AA2BR	PTBP3	6	1.074	0.179
PDE8A	ERCC8	4	0.628	0.157
PDE8A	TLR4	3	0.192	0.064
PDE8A	ANO1	6	0.63	0.105
PDE8A	SMG8	5	0.366	0.0732
PDE8A	ERCC5	5	0.68	0.136
PDE8A	GCM1	5	0.66	0.132
PDE8A	NPTX1	5	0.307	0.0614
PDE8A	TRPS1	6	0.523	0.0871666666666667
PDE8A	NIT1	7	0.454	0.0648571428571429
PDE8A	CXCR3	2	0.198	0.099
PDE8A	TESK1	5	0.285	0.057
PDE8A	NRP2	3	0.24	0.08
PDE8A	PTBP3	6	0.775	0.129166666666667
5HT2C	ERCC8	3	0.549	0.183
5HT2C	TLR4	4	0.147	0.03675
5HT2C	ANO1	3	0.501	0.167
5HT2C	SMG8	5	0.279	0.0558
5HT2C	ERCC5	4	0.601	0.15025
5HT2C	GCM1	4	0.581	0.14525
5HT2C	NPTX1	6	0.271	0.0451666666666667
5HT2C	TRPS1	5	0.444	0.0888
5HT2C	NIT1	9	0.458	0.0508888888888889
5HT2C	CXCR3	4	0.227	0.05675
5HT2C	TESK1	4	0.206	0.0515
5HT2C	NRP2	4	0.188	0.047
5HT2C	PTBP3	5	0.696	0.1392
AK1C3	ERCC8	8	0.962	0.12025
AK1C3	TLR4	6	0.29	0.0483333333333333
AK1C3	ANO1	6	0.779	0.129833333333333
AK1C3	SMG8	5	0.382	0.0764
AK1C3	ERCC5	9	0.773	0.0858888888888889
AK1C3	GCM1	9	0.994	0.110444444444444
AK1C3	NPTX1	7	0.386	0.0551428571428571
AK1C3	TRPS1	10	0.857	0.0857
AK1C3	NIT1	9	0.56	0.0622222222222222
AK1C3	CXCR3	5	0.349	0.0698
AK1C3	TESK1	7	0.523	0.0747142857142857
AK1C3	NRP2	7	0.505	0.0721428571428571
AK1C3	PTBP3	10	1.109	0.1109
OSTCN	ERCC8	5	0.846	0.1692
OSTCN	TLR4	5	0.113	0.0226
OSTCN	ANO1	6	0.59	0.0983333333333333
OSTCN	SMG8	5	0.268	0.0536
OSTCN	ERCC5	6	0.898	0.149666666666667
OSTCN	GCM1	6	0.878	0.146333333333333
OSTCN	NPTX1	7	0.231	0.033
OSTCN	TRPS1	2	0.146	0.073
OSTCN	NIT1	5	0.413	0.0826
OSTCN	CXCR3	6	0.209	0.0348333333333333
OSTCN	TESK1	6	0.374	0.0623333333333333
OSTCN	NRP2	3	0.174	0.058
OSTCN	PTBP3	6	0.881	0.146833333333333
NMD3B	ERCC8	6	0.954	0.159
NMD3B	TLR4	3	0.151	0.0503333333333333
NMD3B	ANO1	6	0.717	0.1195
NMD3B	SMG8	5	0.323	0.0646
NMD3B	ERCC5	8	0.995	0.124375
NMD3B	GCM1	5	0.958	0.1916
NMD3B	NPTX1	7	0.287	0.041
NMD3B	TRPS1	7	0.747	0.106714285714286
NMD3B	NIT1	8	0.46	0.0575
NMD3B	CXCR3	6	0.473	0.0788333333333333
NMD3B	TESK1	7	0.622	0.0888571428571429
NMD3B	NRP2	4	0.321	0.08025
NMD3B	PTBP3	7	1.158	0.165428571428571
CDK5	ERCC8	5	0.601	0.1202
CDK5	TLR4	5	0.075	0.015
CDK5	ANO1	4	0.461	0.11525
CDK5	SMG8	3	0.228	0.076
CDK5	ERCC5	6	0.653	0.108833333333333
CDK5	GCM1	6	0.633	0.1055
CDK5	NPTX1	5	0.191	0.0382
CDK5	TRPS1	7	0.496	0.0708571428571429
CDK5	NIT1	6	0.376	0.0626666666666667
CDK5	CXCR3	4	0.169	0.04225
CDK5	TESK1	4	0.162	0.0405
CDK5	NRP2	2	0.102	0.051
CDK5	PTBP3	7	0.748	0.106857142857143
PPARA	ERCC8	2	0.362	0.181
PPARA	TLR4	4	0.065	0.01625
PPARA	ANO1	6	0.5	0.0833333333333333
PPARA	SMG8	5	0.217	0.0434
PPARA	ERCC5	3	0.414	0.138
PPARA	GCM1	3	0.394	0.131333333333333
PPARA	NPTX1	4	0.181	0.04525
PPARA	TRPS1	4	0.257	0.06425
PPARA	NIT1	7	0.368	0.0525714285714286
PPARA	CXCR3	5	0.136	0.0272
PPARA	TESK1	4	0.194	0.0485
PPARA	NRP2	3	0.084	0.028
PPARA	PTBP3	4	0.509	0.12725
DRD2	ERCC8	4	0.646	0.1615
DRD2	TLR4	3	0.134	0.0446666666666667
DRD2	ANO1	4	0.566	0.1415
DRD2	SMG8	5	0.326	0.0652
DRD2	ERCC5	5	0.698	0.1396
DRD2	GCM1	5	0.678	0.1356
DRD2	NPTX1	4	0.227	0.05675
DRD2	TRPS1	6	0.541	0.0901666666666667
DRD2	NIT1	7	0.414	0.0591428571428571
DRD2	CXCR3	2	0.115	0.0575
DRD2	TESK1	4	0.254	0.0635
DRD2	NRP2	3	0.206	0.0686666666666667
DRD2	PTBP3	6	0.793	0.132166666666667
VGFR2	ERCC8	6	0.974	0.162333333333333
VGFR2	TLR4	2	0.054	0.027
VGFR2	ANO1	4	0.413	0.10325
VGFR2	SMG8	4	0.152	0.038
VGFR2	ERCC5	6	0.567	0.0945
VGFR2	GCM1	4	0.859	0.21475
VGFR2	NPTX1	5	0.182	0.0364
VGFR2	TRPS1	8	0.869	0.108625
VGFR2	NIT1	7	0.355	0.0507142857142857
VGFR2	CXCR3	4	0.161	0.04025
VGFR2	TESK1	4	0.071	0.01775
VGFR2	NRP2	2	0.035	0.0175
VGFR2	PTBP3	6	0.854	0.142333333333333
CP1A2	ERCC8	5	0.751	0.1502
CP1A2	TLR4	5	0.238	0.0476
CP1A2	ANO1	5	0.595	0.119
CP1A2	SMG8	4	0.314	0.0785
CP1A2	ERCC5	6	0.803	0.133833333333333
CP1A2	GCM1	6	0.783	0.1305
CP1A2	NPTX1	5	0.248	0.0496
CP1A2	TRPS1	7	0.646	0.0922857142857143
CP1A2	NIT1	3	0.737	0.245666666666667
CP1A2	CXCR3	5	0.315	0.063
CP1A2	TESK1	4	0.25	0.0625
CP1A2	NRP2	4	0.232	0.058
CP1A2	PTBP3	7	0.898	0.128285714285714
NGF	ERCC8	3	0.595	0.198333333333333
NGF	TLR4	3	0.068	0.0226666666666667
NGF	ANO1	3	0.494	0.164666666666667
NGF	SMG8	2	0.154	0.077
NGF	ERCC5	4	0.647	0.16175
NGF	GCM1	4	0.627	0.15675
NGF	NPTX1	6	0.199	0.0331666666666667
NGF	TRPS1	5	0.49	0.098
NGF	NIT1	6	0.366	0.061
NGF	CXCR3	3	0.16	0.0533333333333333
NGF	TESK1	4	0.252	0.063
NGF	NRP2	2	0.118	0.059
NGF	PTBP3	5	0.742	0.1484
GBRA6	ERCC8	7	0.956	0.136571428571429
GBRA6	TLR4	5	0.358	0.0716
GBRA6	ANO1	7	0.585	0.0835714285714286
GBRA6	SMG8	4	0.642	0.1605
GBRA6	ERCC5	7	0.956	0.136571428571429
GBRA6	GCM1	5	0.692	0.1384
GBRA6	NPTX1	6	0.372	0.062
GBRA6	TRPS1	6	0.919	0.153166666666667
GBRA6	NIT1	9	0.559	0.0621111111111111
GBRA6	CXCR3	5	0.598	0.1196
GBRA6	TESK1	6	0.729	0.1215
GBRA6	NRP2	5	0.7	0.14
GBRA6	PTBP3	5	1.092	0.2184
