source	dest	edges	cum_dist	avg_dist_per_edge
CP2C9	MINA	5	0.102	0.0204
CP2C9	FUT5	7	0.349	0.0498571428571429
CP2C9	CLIC2	5	0.749	0.1498
CP2C9	MMP1	3	0.079	0.0263333333333333
CP2C9	SHQ1	4	0.577	0.14425
CP2C9	FZD3	5	0.367	0.0734
CP2C9	NELL2	6	0.929	0.154833333333333
CP2C9	DAPK3	4	0.643	0.16075
CP2C9	ENAH	5	0.422	0.0844
CP2C9	U2AF1	5	0.38	0.076
TBA1A	FOLR1	4	0.59	0.1475
TBA1A	JPH3	4	0.73	0.1825
TBA1A	BAG5	2	0.683	0.3415
TBA1A	TASP1	4	0.691	0.17275
TBA1A	DPYS	6	0.882	0.147
TBA1A	PPARG	3	0.26	0.0866666666666667
TBA1A	TERF1	4	0.502	0.1255
TBA1A	MINA	2	0.138	0.069
TBA1A	FUT5	6	0.499	0.0831666666666667
TBA1A	CLIC2	6	1.032	0.172
TBA1A	MMP1	5	0.273	0.0546
TBA1A	SHQ1	5	0.715	0.143
TBA1A	FZD3	4	0.517	0.12925
TBA1A	NELL2	7	0.747	0.106714285714286
TBA1A	DAPK3	4	0.859	0.21475
TBA1A	ENAH	4	0.567	0.14175
TBA1A	U2AF1	5	0.572	0.1144
IL2RA	FOLR1	4	0.348	0.087
IL2RA	JPH3	3	0.51	0.17
IL2RA	BAG5	4	0.441	0.11025
IL2RA	TASP1	4	0.522	0.1305
IL2RA	DPYS	8	0.878	0.10975
IL2RA	PPARG	3	0.091	0.0303333333333333
IL2RA	TERF1	3	0.447	0.149
IL2RA	MINA	2	0.077	0.0385
IL2RA	FUT5	6	0.295	0.0491666666666667
IL2RA	CLIC2	8	0.974	0.12175
IL2RA	MMP1	2	0.06	0.03
IL2RA	SHQ1	6	0.504	0.084
IL2RA	FZD3	4	0.325	0.08125
IL2RA	NELL2	4	0.897	0.22425
IL2RA	DAPK3	2	0.482	0.241
IL2RA	ENAH	3	0.285	0.095
IL2RA	U2AF1	4	0.29	0.0725
PPB1	FOLR1	6	0.517	0.0861666666666667
PPB1	JPH3	5	0.679	0.1358
PPB1	BAG5	4	0.599	0.14975
PPB1	TASP1	4	0.614	0.1535
PPB1	DPYS	7	0.899	0.128428571428571
PPB1	PPARG	3	0.183	0.061
PPB1	TERF1	4	0.561	0.14025
PPB1	MINA	4	0.175	0.04375
PPB1	FUT5	4	0.418	0.1045
PPB1	CLIC2	7	0.976	0.139428571428571
PPB1	MMP1	3	0.178	0.0593333333333333
PPB1	SHQ1	4	0.66	0.165
PPB1	FZD3	4	0.44	0.11
PPB1	NELL2	6	0.852	0.142
PPB1	DAPK3	4	0.717	0.17925
PPB1	ENAH	6	0.575	0.0958333333333333
PPB1	U2AF1	5	0.499	0.0998
PD2R	FOLR1	6	0.577	0.0961666666666667
PD2R	JPH3	4	0.821	0.20525
PD2R	BAG5	5	0.969	0.1938
PD2R	TASP1	6	0.718	0.119666666666667
PD2R	DPYS	5	0.685	0.137
PD2R	PPARG	2	0.204	0.102
PD2R	TERF1	5	0.821	0.1642
PD2R	MINA	5	0.27	0.054
PD2R	FUT5	5	0.485	0.097
PD2R	CLIC2	7	0.948	0.135428571428571
PD2R	MMP1	3	0.174	0.058
PD2R	SHQ1	5	0.662	0.1324
PD2R	FZD3	6	0.312	0.052
PD2R	NELL2	5	0.832	0.1664
PD2R	DAPK3	4	0.772	0.193
PD2R	ENAH	5	0.919	0.1838
PD2R	U2AF1	3	0.285	0.095
Q71TU5	FOLR1	6	0.498	0.083
Q71TU5	JPH3	4	0.724	0.181
Q71TU5	BAG5	5	0.606	0.1212
Q71TU5	TASP1	5	0.573	0.1146
Q71TU5	DPYS	7	0.686	0.098
Q71TU5	PPARG	4	0.142	0.0355
Q71TU5	TERF1	4	0.476	0.119
Q71TU5	MINA	5	0.134	0.0268
Q71TU5	FUT5	5	0.377	0.0754
Q71TU5	CLIC2	7	0.944	0.134857142857143
Q71TU5	MMP1	3	0.146	0.0486666666666667
Q71TU5	SHQ1	4	0.552	0.138
Q71TU5	FZD3	4	0.241	0.06025
Q71TU5	NELL2	4	0.986	0.2465
Q71TU5	DAPK3	5	0.786	0.1572
Q71TU5	ENAH	3	0.398	0.132666666666667
Q71TU5	U2AF1	2	0.372	0.186
DCE1	FOLR1	7	0.619	0.0884285714285714
DCE1	JPH3	7	0.839	0.119857142857143
DCE1	BAG5	6	0.711	0.1185
DCE1	TASP1	6	0.804	0.134
DCE1	DPYS	2	0.409	0.2045
DCE1	PPARG	2	0.363	0.1815
DCE1	TERF1	6	0.718	0.119666666666667
DCE1	MINA	4	0.362	0.0905
DCE1	FUT5	4	0.577	0.14425
DCE1	CLIC2	4	0.672	0.168
DCE1	MMP1	4	0.346	0.0865
DCE1	SHQ1	6	0.841	0.140166666666667
DCE1	FZD3	6	0.63	0.105
DCE1	NELL2	5	0.894	0.1788
DCE1	DAPK3	6	0.891	0.1485
DCE1	ENAH	6	0.556	0.0926666666666667
DCE1	U2AF1	7	0.561	0.0801428571428572
GBRG1	FOLR1	7	1.228	0.175428571428571
GBRG1	JPH3	7	1.187	0.169571428571429
GBRG1	BAG5	9	0.985	0.109444444444444
GBRG1	TASP1	9	1.413	0.157
GBRG1	DPYS	7	0.861	0.123
GBRG1	PPARG	7	0.978	0.139714285714286
GBRG1	TERF1	5	0.951	0.1902
GBRG1	MINA	9	0.974	0.108222222222222
GBRG1	FUT5	9	1.184	0.131555555555556
GBRG1	CLIC2	10	1.444	0.1444
GBRG1	MMP1	7	0.951	0.135857142857143
GBRG1	SHQ1	7	1.015	0.145
GBRG1	FZD3	6	0.912	0.152
GBRG1	NELL2	6	1.158	0.193
GBRG1	DAPK3	6	0.966	0.161
GBRG1	ENAH	6	0.962	0.160333333333333
GBRG1	U2AF1	5	0.894	0.1788
FGFR2	FOLR1	2	0.271	0.1355
FGFR2	JPH3	4	0.56	0.14
FGFR2	BAG5	4	0.384	0.096
FGFR2	TASP1	5	0.478	0.0956
FGFR2	DPYS	6	0.909	0.1515
FGFR2	PPARG	4	0.045	0.01125
FGFR2	TERF1	3	0.39	0.13
FGFR2	MINA	4	0.038	0.0095
FGFR2	FUT5	4	0.28	0.07
FGFR2	CLIC2	8	0.917	0.114625
FGFR2	MMP1	5	0.057	0.0114
FGFR2	SHQ1	6	0.447	0.0745
FGFR2	FZD3	5	0.304	0.0608
FGFR2	NELL2	5	0.84	0.168
FGFR2	DAPK3	5	0.565	0.113
FGFR2	ENAH	3	0.228	0.076
FGFR2	U2AF1	4	0.233	0.05825
IMPA1	FOLR1	5	0.461	0.0922
IMPA1	JPH3	6	0.776	0.129333333333333
IMPA1	BAG5	4	0.645	0.16125
IMPA1	TASP1	5	0.674	0.1348
IMPA1	DPYS	8	0.977	0.122125
IMPA1	PPARG	4	0.243	0.06075
IMPA1	TERF1	5	0.655	0.131
IMPA1	MINA	4	0.211	0.05275
IMPA1	FUT5	6	0.408	0.068
IMPA1	CLIC2	10	1.035	0.1035
IMPA1	MMP1	6	0.237	0.0395
IMPA1	SHQ1	6	0.71	0.118333333333333
IMPA1	FZD3	2	0.299	0.1495
IMPA1	NELL2	6	0.856	0.142666666666667
IMPA1	DAPK3	5	0.828	0.1656
IMPA1	ENAH	5	0.493	0.0986
IMPA1	U2AF1	6	0.498	0.083
ACM2	FOLR1	5	0.446	0.0892
ACM2	JPH3	4	0.624	0.156
ACM2	BAG5	5	0.57	0.114
ACM2	TASP1	5	0.608	0.1216
ACM2	DPYS	5	0.646	0.1292
ACM2	PPARG	4	0.177	0.04425
ACM2	TERF1	6	0.596	0.0993333333333333
ACM2	MINA	5	0.169	0.0338
ACM2	FUT5	7	0.416	0.0594285714285714
ACM2	CLIC2	7	0.909	0.129857142857143
ACM2	MMP1	3	0.135	0.045
ACM2	SHQ1	5	0.623	0.1246
ACM2	FZD3	4	0.328	0.082
ACM2	NELL2	5	0.988	0.1976
ACM2	DAPK3	4	0.733	0.18325
ACM2	ENAH	5	0.518	0.1036
ACM2	U2AF1	3	0.246	0.082
IL8	FOLR1	5	0.301	0.0602
IL8	JPH3	3	0.468	0.156
IL8	BAG5	4	0.385	0.09625
IL8	TASP1	4	0.478	0.1195
IL8	DPYS	6	0.781	0.130166666666667
IL8	PPARG	3	0.047	0.0156666666666667
IL8	TERF1	5	0.411	0.0822
IL8	MINA	4	0.039	0.00975
IL8	FUT5	5	0.282	0.0564
IL8	CLIC2	6	0.989	0.164833333333333
IL8	MMP1	2	0.022	0.011
IL8	SHQ1	4	0.515	0.12875
IL8	FZD3	4	0.304	0.076
IL8	NELL2	5	0.843	0.1686
IL8	DAPK3	4	0.565	0.14125
IL8	ENAH	4	0.333	0.08325
IL8	U2AF1	5	0.338	0.0676
5HT6R	FOLR1	6	0.531	0.0885
5HT6R	JPH3	4	0.821	0.20525
5HT6R	BAG5	5	0.849	0.1698
5HT6R	TASP1	6	0.672	0.112
5HT6R	DPYS	5	0.639	0.1278
5HT6R	PPARG	2	0.204	0.102
5HT6R	TERF1	6	0.861	0.1435
5HT6R	MINA	6	0.233	0.0388333333333333
5HT6R	FUT5	7	0.455	0.065
5HT6R	CLIC2	7	0.902	0.128857142857143
5HT6R	MMP1	3	0.128	0.0426666666666667
5HT6R	SHQ1	5	0.616	0.1232
5HT6R	FZD3	4	0.321	0.08025
5HT6R	NELL2	6	0.817	0.136166666666667
5HT6R	DAPK3	4	0.726	0.1815
5HT6R	ENAH	6	0.699	0.1165
5HT6R	U2AF1	3	0.239	0.0796666666666667
KPCT	FOLR1	6	0.409	0.0681666666666667
KPCT	JPH3	5	0.707	0.1414
KPCT	BAG5	3	0.77	0.256666666666667
KPCT	TASP1	5	0.548	0.1096
KPCT	DPYS	4	0.572	0.143
KPCT	PPARG	4	0.117	0.02925
KPCT	TERF1	4	0.705	0.17625
KPCT	MINA	3	0.088	0.0293333333333333
KPCT	FUT5	5	0.285	0.057
KPCT	CLIC2	7	0.9	0.128571428571429
KPCT	MMP1	5	0.124	0.0248
KPCT	SHQ1	5	0.674	0.1348
KPCT	FZD3	3	0.315	0.105
KPCT	NELL2	3	0.805	0.268333333333333
KPCT	DAPK3	2	0.738	0.369
KPCT	ENAH	4	0.88	0.22
KPCT	U2AF1	5	0.571	0.1142
AOC1	FOLR1	7	0.88	0.125714285714286
AOC1	JPH3	5	1.139	0.2278
AOC1	BAG5	4	0.768	0.192
AOC1	TASP1	7	1.021	0.145857142857143
AOC1	DPYS	6	0.988	0.164666666666667
AOC1	PPARG	3	0.551	0.183666666666667
AOC1	TERF1	4	0.685	0.17125
AOC1	MINA	4	0.362	0.0905
AOC1	FUT5	6	0.557	0.0928333333333333
AOC1	CLIC2	8	1.144	0.143
AOC1	MMP1	4	0.346	0.0865
AOC1	SHQ1	6	0.965	0.160833333333333
AOC1	FZD3	6	0.487	0.0811666666666667
AOC1	NELL2	5	0.802	0.1604
AOC1	DAPK3	6	0.947	0.157833333333333
AOC1	ENAH	7	0.755	0.107857142857143
AOC1	U2AF1	4	0.588	0.147
PCNA	FOLR1	3	0.978	0.326
PCNA	JPH3	4	0.541	0.13525
PCNA	BAG5	5	0.501	0.1002
PCNA	TASP1	5	0.468	0.0936
PCNA	DPYS	4	0.655	0.16375
PCNA	PPARG	2	0.025	0.0125
PCNA	TERF1	4	0.293	0.07325
PCNA	MINA	5	0.029	0.0058
PCNA	FUT5	5	0.272	0.0544
PCNA	CLIC2	6	0.82	0.136666666666667
PCNA	MMP1	4	0.036	0.009
PCNA	SHQ1	3	0.483	0.161
PCNA	FZD3	5	0.294	0.0588
PCNA	NELL2	4	0.881	0.22025
PCNA	DAPK3	4	0.605	0.15125
PCNA	ENAH	3	0.293	0.0976666666666667
PCNA	U2AF1	4	0.298	0.0745
KSYK	FOLR1	4	0.286	0.0715
KSYK	JPH3	4	0.62	0.155
KSYK	BAG5	2	0.345	0.1725
KSYK	TASP1	5	0.473	0.0946
KSYK	DPYS	7	0.874	0.124857142857143
KSYK	PPARG	4	0.04	0.01
KSYK	TERF1	3	0.385	0.128333333333333
KSYK	MINA	4	0.033	0.00825
KSYK	FUT5	4	0.271	0.06775
KSYK	CLIC2	8	0.912	0.114
KSYK	MMP1	5	0.052	0.0104
KSYK	SHQ1	5	0.51	0.102
KSYK	FZD3	5	0.299	0.0598
KSYK	NELL2	4	0.835	0.20875
KSYK	DAPK3	5	0.56	0.112
KSYK	ENAH	3	0.223	0.0743333333333333
KSYK	U2AF1	4	0.228	0.057
CAH9	FOLR1	6	0.503	0.0838333333333333
CAH9	JPH3	4	0.604	0.151
CAH9	BAG5	6	0.607	0.101166666666667
CAH9	TASP1	4	0.549	0.13725
CAH9	DPYS	7	0.84	0.12
CAH9	PPARG	2	0.088	0.044
CAH9	TERF1	4	0.356	0.089
CAH9	MINA	4	0.108	0.027
CAH9	FUT5	6	0.355	0.0591666666666667
CAH9	CLIC2	8	0.897	0.112125
CAH9	MMP1	4	0.099	0.02475
CAH9	SHQ1	4	0.566	0.1415
CAH9	FZD3	4	0.357	0.08925
CAH9	NELL2	7	0.999	0.142714285714286
CAH9	DAPK3	4	0.668	0.167
CAH9	ENAH	4	0.531	0.13275
CAH9	U2AF1	5	0.44	0.088
RL11	FOLR1	6	0.345	0.0575
RL11	JPH3	4	0.571	0.14275
RL11	BAG5	5	0.453	0.0906
RL11	TASP1	6	0.468	0.078
RL11	DPYS	4	0.922	0.2305
RL11	PPARG	5	0.037	0.0074
RL11	TERF1	4	0.323	0.08075
RL11	MINA	2	0.014	0.007
RL11	FUT5	6	0.272	0.0453333333333333
RL11	CLIC2	6	0.914	0.152333333333333
RL11	MMP1	4	0.041	0.01025
RL11	SHQ1	3	0.262	0.0873333333333333
RL11	FZD3	6	0.294	0.049
RL11	NELL2	4	0.833	0.20825
RL11	DAPK3	5	0.633	0.1266
RL11	ENAH	3	0.245	0.0816666666666667
RL11	U2AF1	4	0.25	0.0625
CACB3	FOLR1	6	0.754	0.125666666666667
CACB3	JPH3	5	0.916	0.1832
CACB3	BAG5	6	0.677	0.112833333333333
CACB3	TASP1	6	0.89	0.148333333333333
CACB3	DPYS	10	0.947	0.0947
CACB3	PPARG	5	0.459	0.0918
CACB3	TERF1	3	0.482	0.160666666666667
CACB3	MINA	7	0.396	0.0565714285714286
CACB3	FUT5	5	0.443	0.0886
CACB3	CLIC2	10	1.184	0.1184
CACB3	MMP1	6	0.386	0.0643333333333333
CACB3	SHQ1	5	0.93	0.186
CACB3	FZD3	5	0.291	0.0582
CACB3	NELL2	7	0.876	0.125142857142857
CACB3	DAPK3	4	0.944	0.236
CACB3	ENAH	9	0.951	0.105666666666667
CACB3	U2AF1	5	0.827	0.1654
HMDH	FOLR1	6	0.57	0.095
HMDH	JPH3	6	0.727	0.121166666666667
HMDH	BAG5	8	0.73	0.09125
HMDH	TASP1	4	0.559	0.13975
HMDH	DPYS	9	0.963	0.107
HMDH	PPARG	3	0.128	0.0426666666666667
HMDH	TERF1	6	0.479	0.0798333333333333
HMDH	MINA	4	0.12	0.03
HMDH	FUT5	6	0.367	0.0611666666666667
HMDH	CLIC2	8	0.969	0.121125
HMDH	MMP1	4	0.171	0.04275
HMDH	SHQ1	4	0.682	0.1705
HMDH	FZD3	4	0.385	0.09625
HMDH	NELL2	5	0.804	0.1608
HMDH	DAPK3	6	0.791	0.131833333333333
HMDH	ENAH	6	0.654	0.109
HMDH	U2AF1	7	0.563	0.0804285714285714
GBRA4	FOLR1	6	0.82	0.136666666666667
GBRA4	JPH3	5	0.999	0.1998
GBRA4	BAG5	5	0.942	0.1884
GBRA4	TASP1	5	0.855	0.171
GBRA4	DPYS	7	0.905	0.129285714285714
GBRA4	PPARG	4	0.424	0.106
GBRA4	TERF1	6	0.954	0.159
GBRA4	MINA	5	0.416	0.0832
GBRA4	FUT5	6	0.589	0.0981666666666667
GBRA4	CLIC2	7	1.049	0.149857142857143
GBRA4	MMP1	3	0.393	0.131
GBRA4	SHQ1	7	0.858	0.122571428571429
GBRA4	FZD3	5	0.681	0.1362
GBRA4	NELL2	5	0.741	0.1482
GBRA4	DAPK3	5	0.936	0.1872
GBRA4	ENAH	6	0.792	0.132
GBRA4	U2AF1	7	0.797	0.113857142857143
KIT	FOLR1	4	0.282	0.0705
KIT	JPH3	5	0.644	0.1288
KIT	BAG5	4	0.375	0.09375
KIT	TASP1	5	0.469	0.0938
KIT	DPYS	8	0.898	0.11225
KIT	PPARG	4	0.036	0.009
KIT	TERF1	3	0.381	0.127
KIT	MINA	4	0.029	0.00725
KIT	FUT5	4	0.271	0.06775
KIT	CLIC2	8	0.908	0.1135
KIT	MMP1	3	0.029	0.00966666666666667
KIT	SHQ1	5	0.506	0.1012
KIT	FZD3	5	0.295	0.059
KIT	NELL2	2	0.782	0.391
KIT	DAPK3	5	0.556	0.1112
KIT	ENAH	3	0.219	0.073
KIT	U2AF1	4	0.224	0.056
AOFA	FOLR1	7	0.612	0.0874285714285714
AOFA	JPH3	5	0.946	0.1892
AOFA	BAG5	6	0.696	0.116
AOFA	TASP1	4	0.605	0.15125
AOFA	DPYS	4	0.289	0.07225
AOFA	PPARG	3	0.174	0.058
AOFA	TERF1	7	0.722	0.103142857142857
AOFA	MINA	4	0.166	0.0415
AOFA	FUT5	4	0.409	0.10225
AOFA	CLIC2	5	0.856	0.1712
AOFA	MMP1	4	0.203	0.05075
AOFA	SHQ1	6	0.826	0.137666666666667
AOFA	FZD3	6	0.291	0.0485
AOFA	NELL2	6	0.855	0.1425
AOFA	DAPK3	6	0.876	0.146
AOFA	ENAH	6	0.644	0.107333333333333
AOFA	U2AF1	7	0.649	0.0927142857142857
NEP	FOLR1	6	0.495	0.0825
NEP	JPH3	5	0.732	0.1464
NEP	BAG5	5	0.579	0.1158
NEP	TASP1	5	0.639	0.1278
NEP	DPYS	6	0.812	0.135333333333333
NEP	PPARG	4	0.208	0.052
NEP	TERF1	5	0.53	0.106
NEP	MINA	5	0.2	0.04
NEP	FUT5	5	0.439	0.0878
NEP	CLIC2	7	0.975	0.139285714285714
NEP	MMP1	3	0.177	0.059
NEP	SHQ1	5	0.709	0.1418
NEP	FZD3	3	0.308	0.102666666666667
NEP	NELL2	5	0.797	0.1594
NEP	DAPK3	5	0.759	0.1518
NEP	ENAH	5	0.527	0.1054
NEP	U2AF1	4	0.412	0.103
GLYC	FOLR1	2	0.495	0.2475
GLYC	JPH3	4	0.706	0.1765
GLYC	BAG5	4	0.554	0.1385
GLYC	TASP1	6	0.625	0.104166666666667
GLYC	DPYS	4	0.872	0.218
GLYC	PPARG	5	0.194	0.0388
GLYC	TERF1	4	0.458	0.1145
GLYC	MINA	2	0.097	0.0485
GLYC	FUT5	6	0.429	0.0715
GLYC	CLIC2	6	0.913	0.152166666666667
GLYC	MMP1	4	0.198	0.0495
GLYC	SHQ1	6	0.628	0.104666666666667
GLYC	FZD3	6	0.451	0.0751666666666667
GLYC	NELL2	5	0.805	0.161
GLYC	DAPK3	5	0.741	0.1482
GLYC	ENAH	4	0.633	0.15825
GLYC	U2AF1	4	0.537	0.13425
NCOA2	FOLR1	6	0.425	0.0708333333333333
NCOA2	JPH3	4	0.526	0.1315
NCOA2	BAG5	6	0.529	0.0881666666666667
NCOA2	TASP1	3	0.465	0.155
NCOA2	DPYS	7	0.762	0.108857142857143
NCOA2	PPARG	2	0.01	0.005
NCOA2	TERF1	4	0.278	0.0695
NCOA2	MINA	3	0.026	0.00866666666666667
NCOA2	FUT5	5	0.273	0.0546
NCOA2	CLIC2	8	0.924	0.1155
NCOA2	MMP1	4	0.021	0.00525
NCOA2	SHQ1	4	0.488	0.122
NCOA2	FZD3	2	0.267	0.1335
NCOA2	NELL2	7	0.921	0.131571428571429
NCOA2	DAPK3	4	0.59	0.1475
NCOA2	ENAH	3	0.387	0.129
NCOA2	U2AF1	5	0.362	0.0724
5HT1E	FOLR1	5	0.48	0.096
5HT1E	JPH3	4	0.624	0.156
5HT1E	BAG5	5	0.57	0.114
5HT1E	TASP1	5	0.642	0.1284
5HT1E	DPYS	5	0.69	0.138
5HT1E	PPARG	4	0.211	0.05275
5HT1E	TERF1	6	0.57	0.095
5HT1E	MINA	5	0.203	0.0406
5HT1E	FUT5	7	0.45	0.0642857142857143
5HT1E	CLIC2	7	0.953	0.136142857142857
5HT1E	MMP1	3	0.172	0.0573333333333333
5HT1E	SHQ1	5	0.667	0.1334
5HT1E	FZD3	3	0.342	0.114
5HT1E	NELL2	4	0.971	0.24275
5HT1E	DAPK3	5	0.75	0.15
5HT1E	ENAH	5	0.518	0.1036
5HT1E	U2AF1	3	0.29	0.0966666666666667
TBA4A	FOLR1	6	0.699	0.1165
TBA4A	JPH3	5	1.027	0.2054
TBA4A	BAG5	6	0.799	0.133166666666667
TBA4A	TASP1	4	0.844	0.211
TBA4A	DPYS	6	0.965	0.160833333333333
TBA4A	PPARG	3	0.413	0.137666666666667
TBA4A	TERF1	2	0.65	0.325
TBA4A	MINA	2	0.302	0.151
TBA4A	FUT5	2	0.419	0.2095
TBA4A	CLIC2	6	1.196	0.199333333333333
TBA4A	MMP1	4	0.419	0.10475
TBA4A	SHQ1	4	0.861	0.21525
TBA4A	FZD3	4	0.427	0.10675
TBA4A	NELL2	8	0.986	0.12325
TBA4A	DAPK3	4	0.747	0.18675
TBA4A	ENAH	3	0.711	0.237
TBA4A	U2AF1	4	0.716	0.179
METH	FOLR1	2	0.474	0.237
METH	JPH3	5	1.106	0.2212
METH	BAG5	6	0.763	0.127166666666667
METH	TASP1	6	0.925	0.154166666666667
METH	DPYS	6	0.748	0.124666666666667
METH	PPARG	5	0.494	0.0988
METH	TERF1	4	0.959	0.23975
METH	MINA	3	0.124	0.0413333333333333
METH	FUT5	4	0.463	0.11575
METH	CLIC2	6	1.008	0.168
METH	MMP1	4	0.219	0.05475
METH	SHQ1	8	0.895	0.111875
METH	FZD3	5	0.525	0.105
METH	NELL2	7	0.932	0.133142857142857
METH	DAPK3	4	0.826	0.2065
METH	ENAH	3	0.797	0.265666666666667
METH	U2AF1	4	0.802	0.2005
LDHA	FOLR1	6	0.461	0.0768333333333333
LDHA	JPH3	3	0.542	0.180666666666667
LDHA	BAG5	4	0.543	0.13575
LDHA	TASP1	4	0.507	0.12675
LDHA	DPYS	7	0.798	0.114
LDHA	PPARG	2	0.046	0.023
LDHA	TERF1	4	0.314	0.0785
LDHA	MINA	4	0.066	0.0165
LDHA	FUT5	6	0.313	0.0521666666666667
LDHA	CLIC2	6	0.902	0.150333333333333
LDHA	MMP1	4	0.057	0.01425
LDHA	SHQ1	4	0.524	0.131
LDHA	FZD3	4	0.315	0.07875
LDHA	NELL2	7	0.957	0.136714285714286
LDHA	DAPK3	4	0.626	0.1565
LDHA	ENAH	4	0.489	0.12225
LDHA	U2AF1	5	0.398	0.0796
MK08	FOLR1	3	0.966	0.322
MK08	JPH3	2	0.482	0.241
MK08	BAG5	5	0.533	0.1066
MK08	TASP1	5	0.467	0.0934
MK08	DPYS	6	0.776	0.129333333333333
MK08	PPARG	4	0.036	0.009
MK08	TERF1	6	0.559	0.0931666666666667
MK08	MINA	2	0.028	0.014
MK08	FUT5	5	0.271	0.0542
MK08	CLIC2	6	0.874	0.145666666666667
MK08	MMP1	3	0.014	0.00466666666666667
MK08	SHQ1	3	0.482	0.160666666666667
MK08	FZD3	5	0.293	0.0586
MK08	NELL2	4	0.918	0.2295
MK08	DAPK3	3	0.655	0.218333333333333
MK08	ENAH	5	0.481	0.0962
MK08	U2AF1	4	0.376	0.094
IGHG4	FOLR1	7	0.525	0.075
IGHG4	JPH3	4	0.611	0.15275
IGHG4	BAG5	5	0.607	0.1214
IGHG4	TASP1	6	0.665	0.110833333333333
IGHG4	DPYS	8	0.918	0.11475
IGHG4	PPARG	5	0.234	0.0468
IGHG4	TERF1	7	0.638	0.0911428571428572
IGHG4	MINA	6	0.226	0.0376666666666667
IGHG4	FUT5	7	0.448	0.064
IGHG4	CLIC2	8	0.948	0.1185
IGHG4	MMP1	4	0.15	0.0375
IGHG4	SHQ1	7	0.674	0.0962857142857143
IGHG4	FZD3	4	0.477	0.11925
IGHG4	NELL2	8	0.868	0.1085
IGHG4	DAPK3	4	0.719	0.17975
IGHG4	ENAH	6	0.56	0.0933333333333333
IGHG4	U2AF1	6	0.518	0.0863333333333333
CP2CJ	FOLR1	3	0.992	0.330666666666667
CP2CJ	JPH3	4	0.515	0.12875
CP2CJ	BAG5	4	0.458	0.1145
CP2CJ	TASP1	5	0.53	0.106
CP2CJ	DPYS	7	0.769	0.109857142857143
CP2CJ	PPARG	2	0.089	0.0445
CP2CJ	TERF1	6	0.489	0.0815
CP2CJ	MINA	5	0.091	0.0182
CP2CJ	FUT5	7	0.338	0.0482857142857143
CP2CJ	CLIC2	5	0.725	0.145
CP2CJ	MMP1	3	0.068	0.0226666666666667
CP2CJ	SHQ1	4	0.566	0.1415
CP2CJ	FZD3	5	0.356	0.0712
CP2CJ	NELL2	6	0.918	0.153
CP2CJ	DAPK3	4	0.632	0.158
CP2CJ	ENAH	5	0.411	0.0822
CP2CJ	U2AF1	5	0.369	0.0738
RXRA	FOLR1	6	0.454	0.0756666666666667
RXRA	JPH3	4	0.555	0.13875
RXRA	BAG5	6	0.558	0.093
RXRA	TASP1	4	0.466	0.1165
RXRA	DPYS	7	0.791	0.113
RXRA	PPARG	1	0.001	0.001
RXRA	TERF1	4	0.307	0.07675
RXRA	MINA	4	0.027	0.00675
RXRA	FUT5	4	0.27	0.0675
RXRA	CLIC2	6	0.897	0.1495
RXRA	MMP1	4	0.05	0.0125
RXRA	SHQ1	4	0.517	0.12925
RXRA	FZD3	2	0.269	0.1345
RXRA	NELL2	7	0.95	0.135714285714286
RXRA	DAPK3	4	0.619	0.15475
RXRA	ENAH	4	0.482	0.1205
RXRA	U2AF1	5	0.391	0.0782
PA2GA	FOLR1	6	0.36	0.06
PA2GA	JPH3	4	0.499	0.12475
PA2GA	BAG5	4	0.442	0.1105
PA2GA	TASP1	5	0.514	0.1028
PA2GA	DPYS	7	0.753	0.107571428571429
PA2GA	PPARG	2	0.073	0.0365
PA2GA	TERF1	6	0.473	0.0788333333333333
PA2GA	MINA	5	0.075	0.015
PA2GA	FUT5	7	0.322	0.046
PA2GA	CLIC2	5	0.863	0.1726
PA2GA	MMP1	3	0.052	0.0173333333333333
PA2GA	SHQ1	4	0.55	0.1375
PA2GA	FZD3	5	0.34	0.068
PA2GA	NELL2	6	0.902	0.150333333333333
PA2GA	DAPK3	4	0.616	0.154
PA2GA	ENAH	5	0.395	0.079
PA2GA	U2AF1	5	0.353	0.0706
CP131	FOLR1	8	0.661	0.082625
CP131	JPH3	7	0.773	0.110428571428571
CP131	BAG5	7	0.78	0.111428571428571
CP131	TASP1	6	0.65	0.108333333333333
CP131	DPYS	10	0.886	0.0886
CP131	PPARG	5	0.219	0.0438
CP131	TERF1	7	0.525	0.075
CP131	MINA	6	0.211	0.0351666666666667
CP131	FUT5	8	0.458	0.05725
CP131	CLIC2	8	1.002	0.12525
CP131	MMP1	7	0.278	0.0397142857142857
CP131	SHQ1	8	0.738	0.09225
CP131	FZD3	6	0.476	0.0793333333333333
CP131	NELL2	4	0.907	0.22675
CP131	DAPK3	5	0.846	0.1692
CP131	ENAH	3	0.617	0.205666666666667
CP131	U2AF1	4	0.622	0.1555
ACACB	FOLR1	6	0.51	0.085
ACACB	JPH3	4	0.612	0.153
ACACB	BAG5	5	0.594	0.1188
ACACB	TASP1	4	0.559	0.13975
ACACB	DPYS	4	0.511	0.12775
ACACB	PPARG	3	0.128	0.0426666666666667
ACACB	TERF1	4	0.364	0.091
ACACB	MINA	4	0.12	0.03
ACACB	FUT5	4	0.363	0.09075
ACACB	CLIC2	6	0.895	0.149166666666667
